Player,Nation,Pos,Age,MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Matches
Nicolás Fernández,ar ARG,FW,26.0,26,25,2124.0,23.6,12.0,1.0,13.0,9.0,3.0,3.0,4.0,0.0,11.5,9.1,3.3,12.4,28.0,62.0,116.0,0.51,0.04,0.55,0.38,0.42,0.49,0.14,0.63,0.39,0.53,Matches
Alexis Soto,ar ARG,DF,29.0,24,24,2024.0,22.5,0.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,0.2,0.2,1.9,2.1,24.0,90.0,43.0,0.0,0.04,0.04,0.0,0.04,0.01,0.08,0.09,0.01,0.09,Matches
Tomás Cardona,ar ARG,DF,27.0,23,23,1984.0,22.0,2.0,1.0,3.0,2.0,0.0,0.0,10.0,0.0,1.6,1.6,0.5,2.1,25.0,94.0,1.0,0.09,0.05,0.14,0.09,0.14,0.07,0.02,0.1,0.07,0.1,Matches
Kevin Facundo Gutiérrez,ar ARG,MF,25.0,24,23,1966.0,21.8,1.0,3.0,4.0,1.0,0.0,0.0,5.0,2.0,0.6,0.6,0.9,1.5,20.0,126.0,27.0,0.05,0.14,0.18,0.05,0.18,0.03,0.04,0.07,0.03,0.07,Matches
Ezequiel Unsain,ar ARG,GK,27.0,21,21,1890.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Matches
Agustín Sant'Anna,uy URU,DF,25.0,23,21,1864.0,20.7,0.0,2.0,2.0,0.0,0.0,0.0,7.0,0.0,0.8,0.8,3.3,4.1,48.0,69.0,98.0,0.0,0.1,0.1,0.0,0.1,0.04,0.16,0.2,0.04,0.2,Matches
Julián López,ar ARG,MF,23.0,21,20,1595.0,17.7,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.4,0.4,0.9,1.3,15.0,75.0,39.0,0.0,0.0,0.0,0.0,0.0,0.02,0.05,0.07,0.02,0.07,Matches
Nazareno Colombo,ar ARG,DF,23.0,18,18,1529.0,17.0,1.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,1.0,1.0,0.0,1.0,36.0,95.0,5.0,0.06,0.0,0.06,0.06,0.06,0.05,0.0,0.06,0.05,0.06,Matches
David Barbona,ar ARG,"MF,FW",27.0,21,18,1517.0,16.9,3.0,5.0,8.0,3.0,0.0,0.0,3.0,0.0,2.4,2.4,3.7,6.1,50.0,120.0,94.0,0.18,0.3,0.47,0.18,0.47,0.14,0.22,0.35,0.14,0.35,Matches
Santiago Solari,ar ARG,"FW,MF",25.0,26,16,1396.0,15.5,4.0,2.0,6.0,4.0,0.0,0.0,3.0,0.0,4.1,4.1,2.8,7.0,50.0,46.0,129.0,0.26,0.13,0.39,0.26,0.39,0.27,0.18,0.45,0.27,0.45,Matches
Gastón Togni,ar ARG,"FW,MF",25.0,19,16,1318.0,14.6,4.0,5.0,9.0,4.0,0.0,0.0,0.0,0.0,2.4,2.4,3.8,6.3,40.0,33.0,206.0,0.27,0.34,0.61,0.27,0.61,0.16,0.25,0.41,0.16,0.41,Matches
Gabriel Alanís,ar ARG,"FW,MF",28.0,20,14,1176.0,13.1,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,6.0,6.0,1.2,7.1,46.0,33.0,97.0,0.08,0.0,0.08,0.08,0.08,0.46,0.09,0.55,0.46,0.55,Matches
Julián Malatini,ar ARG,DF,21.0,17,10,971.0,10.8,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.3,0.3,0.3,0.6,11.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.06,0.03,0.06,Matches
Rodrigo Bogarín,py PAR,MF,25.0,14,9,584.0,6.5,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.5,0.5,0.7,1.3,11.0,32.0,27.0,0.15,0.0,0.15,0.15,0.15,0.08,0.11,0.19,0.08,0.19,Matches
