Player,Nation,Pos,Age,90s,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Matches
Lucas Hoyos,ar ARG,GK,33.0,27.0,4.0,0.15,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Juan Sforza,ar ARG,MF,20.0,20.9,25.0,1.2,23.0,1.0,1.0,0.0,0.0,0.0,2.0,0.1,2.0,0.0,0.0,0.0,0.0,0.0,Matches
Jorge Eduardo Recalde,py PAR,FW,30.0,20.4,41.0,2.01,34.0,0.0,0.0,5.0,2.0,0.0,1.0,0.05,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Iván Gómez,ar ARG,MF,25.0,19.5,37.0,1.89,33.0,0.0,3.0,1.0,0.0,0.0,1.0,0.05,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Jherson Mosquera,co COL,DF,23.0,18.9,25.0,1.33,22.0,0.0,2.0,0.0,1.0,0.0,2.0,0.11,1.0,0.0,1.0,0.0,0.0,0.0,Matches
Gustavo Velásquez,py PAR,DF,31.0,17.6,13.0,0.74,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Cristian Ferreira,ar ARG,MF,23.0,17.0,54.0,3.18,27.0,12.0,4.0,2.0,9.0,0.0,6.0,0.35,1.0,3.0,0.0,1.0,1.0,0.0,Matches
Ramiro Sordo,ar ARG,"FW,MF",22.0,16.4,47.0,2.86,25.0,12.0,4.0,1.0,5.0,0.0,3.0,0.18,0.0,2.0,0.0,0.0,1.0,0.0,Matches
Willer Ditta,co COL,DF,26.0,16.2,12.0,0.74,11.0,0.0,0.0,0.0,1.0,0.0,2.0,0.12,2.0,0.0,0.0,0.0,0.0,0.0,Matches
Bruno Pittón,ar ARG,DF,29.0,15.4,21.0,1.37,16.0,3.0,0.0,1.0,0.0,1.0,2.0,0.13,1.0,1.0,0.0,0.0,0.0,0.0,Matches
Brian Aguirre,ar ARG,FW,19.0,14.8,55.0,3.72,30.0,6.0,9.0,5.0,5.0,0.0,7.0,0.47,2.0,2.0,0.0,2.0,1.0,0.0,Matches
Guillermo Ortiz,ar ARG,DF,30.0,12.9,8.0,0.62,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Zahir Mansilla,ar ARG,DF,23.0,11.1,,,,,,,,,,,,,,,,,Matches
Marcos Portillo,ar ARG,"MF,FW",23.0,10.4,31.0,3.0,21.0,7.0,1.0,1.0,1.0,0.0,1.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Ángelo Martino,ar ARG,"DF,MF",24.0,8.6,10.0,1.16,6.0,1.0,0.0,1.0,2.0,0.0,1.0,0.12,0.0,0.0,0.0,0.0,1.0,0.0,Matches
Armando Méndez,uy URU,"DF,MF",26.0,7.8,14.0,1.79,11.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Jeremías Pérez Tica,ar ARG,FW,19.0,8.1,23.0,2.85,17.0,0.0,1.0,3.0,1.0,1.0,4.0,0.5,3.0,0.0,0.0,1.0,0.0,0.0,Matches
Djorkaeff Reasco,ec ECU,"FW,MF",24.0,7.4,13.0,1.75,8.0,0.0,1.0,4.0,0.0,0.0,1.0,0.13,0.0,0.0,0.0,1.0,0.0,0.0,Matches
Lisandro Montenegro,ar ARG,MF,19.0,6.8,17.0,2.5,13.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Jony,ar ARG,"FW,MF",28.0,4.2,8.0,1.91,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Pablo Pérez,ar ARG,MF,37.0,4.3,18.0,4.21,14.0,0.0,1.0,1.0,2.0,0.0,3.0,0.7,1.0,0.0,0.0,0.0,2.0,0.0,Matches
Guillermo Balzi,ar ARG,"MF,FW",21.0,2.1,4.0,1.9,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Francisco González,ar ARG,"FW,MF",21.0,1.7,2.0,1.15,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.58,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Justo Giani,ar ARG,"MF,FW",23.0,1.3,1.0,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
David Sotelo,ar ARG,MF,19.0,1.1,1.0,0.88,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Ian Glavinovich,ar ARG,DF,21.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Leonel Vangioni,ar ARG,DF,35.0,1.0,6.0,6.07,5.0,1.0,0.0,0.0,0.0,0.0,1.0,1.01,0.0,1.0,0.0,0.0,0.0,0.0,Matches
