Player,Nation,Pos,Age,90s,Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Matches
Lucas Hoyos,ar ARG,GK,33.0,27.0,1126.0,887.0,239.0,59.0,0.0,6.0,0,0.0,0.0,0.0,0.0,0.0,889.0,0.0,1.0,Matches
Juan Sforza,ar ARG,MF,20.0,20.9,1231.0,1177.0,50.0,42.0,3.0,10.0,0,2.0,0.0,0.0,0.0,0.0,1046.0,4.0,14.0,Matches
Jorge Eduardo Recalde,py PAR,FW,30.0,20.4,477.0,462.0,13.0,0.0,1.0,6.0,5,0.0,0.0,0.0,0.0,0.0,353.0,2.0,12.0,Matches
Iván Gómez,ar ARG,MF,25.0,19.5,794.0,769.0,25.0,10.0,1.0,4.0,10,7.0,0.0,0.0,0.0,0.0,649.0,0.0,24.0,Matches
Jherson Mosquera,co COL,DF,23.0,18.9,1029.0,814.0,215.0,23.0,0.0,2.0,21,192.0,0.0,0.0,0.0,0.0,832.0,0.0,19.0,Matches
Gustavo Velásquez,py PAR,DF,31.0,17.6,1061.0,1018.0,41.0,33.0,1.0,9.0,0,5.0,0.0,0.0,0.0,0.0,883.0,2.0,13.0,Matches
Cristian Ferreira,ar ARG,MF,23.0,17.0,734.0,632.0,98.0,46.0,6.0,6.0,65,5.0,39.0,16.0,20.0,0.0,549.0,4.0,22.0,Matches
Ramiro Sordo,ar ARG,"FW,MF",22.0,16.4,505.0,446.0,56.0,16.0,1.0,11.0,86,8.0,32.0,9.0,18.0,0.0,304.0,3.0,33.0,Matches
Willer Ditta,co COL,DF,26.0,16.2,1041.0,1002.0,36.0,25.0,1.0,14.0,2,7.0,0.0,0.0,0.0,0.0,905.0,3.0,5.0,Matches
Bruno Pittón,ar ARG,DF,29.0,15.4,831.0,655.0,175.0,16.0,1.0,2.0,27,157.0,2.0,1.0,1.0,0.0,643.0,1.0,24.0,Matches
Brian Aguirre,ar ARG,FW,19.0,14.8,388.0,350.0,37.0,6.0,1.0,6.0,75,9.0,22.0,13.0,5.0,0.0,233.0,1.0,24.0,Matches
Guillermo Ortiz,ar ARG,DF,30.0,12.9,830.0,798.0,31.0,22.0,0.0,4.0,0,6.0,0.0,0.0,0.0,0.0,721.0,1.0,7.0,Matches
Zahir Mansilla,ar ARG,DF,23.0,11.1,,,,,,,0,,,,,,,,,Matches
Marcos Portillo,ar ARG,"MF,FW",23.0,10.4,598.0,562.0,35.0,13.0,5.0,10.0,36,2.0,17.0,4.0,8.0,0.0,421.0,1.0,14.0,Matches
Ángelo Martino,ar ARG,"DF,MF",24.0,8.6,432.0,346.0,85.0,5.0,0.0,1.0,17,80.0,0.0,0.0,0.0,0.0,334.0,1.0,16.0,Matches
Armando Méndez,uy URU,"DF,MF",26.0,7.8,340.0,264.0,76.0,4.0,0.0,0.0,26,72.0,0.0,0.0,0.0,0.0,249.0,0.0,9.0,Matches
Jeremías Pérez Tica,ar ARG,FW,19.0,8.1,218.0,213.0,4.0,0.0,1.0,2.0,11,2.0,0.0,0.0,0.0,0.0,164.0,1.0,10.0,Matches
Djorkaeff Reasco,ec ECU,"FW,MF",24.0,7.4,124.0,120.0,1.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,71.0,3.0,10.0,Matches
Lisandro Montenegro,ar ARG,MF,19.0,6.8,316.0,302.0,12.0,0.0,0.0,4.0,14,2.0,6.0,0.0,1.0,0.0,235.0,2.0,6.0,Matches
Jony,ar ARG,"FW,MF",28.0,4.2,112.0,105.0,7.0,0.0,1.0,0.0,14,3.0,4.0,1.0,3.0,0.0,84.0,0.0,0.0,Matches
Pablo Pérez,ar ARG,MF,37.0,4.3,229.0,225.0,3.0,3.0,1.0,4.0,1,0.0,0.0,0.0,0.0,0.0,174.0,1.0,5.0,Matches
Guillermo Balzi,ar ARG,"MF,FW",21.0,2.1,66.0,60.0,5.0,3.0,0.0,1.0,4,0.0,1.0,0.0,0.0,0.0,46.0,1.0,1.0,Matches
Francisco González,ar ARG,"FW,MF",21.0,1.7,33.0,27.0,6.0,2.0,0.0,0.0,10,2.0,2.0,0.0,2.0,0.0,16.0,0.0,3.0,Matches
Justo Giani,ar ARG,"MF,FW",23.0,1.3,46.0,37.0,9.0,1.0,1.0,1.0,2,8.0,0.0,0.0,0.0,0.0,28.0,0.0,3.0,Matches
David Sotelo,ar ARG,MF,19.0,1.1,63.0,56.0,7.0,3.0,0.0,1.0,3,0.0,2.0,1.0,0.0,1.0,58.0,0.0,0.0,Matches
Ian Glavinovich,ar ARG,DF,21.0,1.0,69.0,69.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,Matches
Leonel Vangioni,ar ARG,DF,35.0,1.0,54.0,47.0,7.0,1.0,0.0,0.0,7,6.0,0.0,0.0,0.0,0.0,39.0,0.0,1.0,Matches
Genaro Rossi,ar ARG,FW,20.0,0.6,4.0,3.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Matches
Julián Contrera,ar ARG,FW,19.0,0.7,,,,,,,7,,,,,,,,,Matches
Nazareno Funez,ar ARG,FW,21.0,0.4,,,,,,,0,,,,,,,,,Matches
Fabrizio Sartori,ar ARG,FW,20.0,0.1,,,,,,,1,,,,,,,,,Matches
Marcelo Esponda,ar ARG,MF,20.0,0.1,10.0,10.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,Matches
Squad Total,,,26.1,27.0,12761.0,11456.0,1274.0,333.0,25.0,104.0,447,575.0,127.0,45.0,58.0,1.0,9993.0,31.0,277.0,
Opponent Total,,,27.3,27.0,9414.0,8168.0,1217.0,302.0,13.0,74.0,405,587.0,94.0,22.0,54.0,0.0,6583.0,29.0,210.0,
