Player,Nation,Pos,Age,MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Matches
Marcelo dos Santos Ferreira,br BRA,DF,34-156,15,15,1350.0,15.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.4,0.4,0.0,0.4,2.0,30.0,0.0,0.07,0.0,0.07,0.07,0.07,0.03,0.0,0.03,0.03,0.03,Matches
Kewin,br BRA,GK,28-066,15,15,1350.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
André Luis,br BRA,FW,29-296,15,15,1330.0,14.8,6.0,2.0,8.0,5.0,1.0,1.0,4.0,0.0,3.5,2.7,2.0,4.7,16.0,29.0,73.0,0.41,0.14,0.54,0.34,0.47,0.24,0.13,0.37,0.18,0.32,Matches
Alan,br BRA,MF,23-297,15,15,1198.0,13.3,2.0,4.0,6.0,2.0,0.0,0.0,3.0,0.0,2.1,2.1,2.4,4.4,35.0,80.0,52.0,0.15,0.3,0.45,0.15,0.45,0.15,0.18,0.33,0.15,0.33,Matches
Lawrence Ofori,gh GHA,MF,25-185,14,14,1233.0,13.7,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.1,0.1,0.9,1.0,20.0,67.0,13.0,0.0,0.07,0.07,0.0,0.07,0.01,0.07,0.08,0.01,0.08,Matches
Gonçalo Franco,pt POR,MF,23-043,14,14,1166.0,13.0,0.0,3.0,3.0,0.0,0.0,0.0,5.0,0.0,0.8,0.8,2.4,3.2,7.0,47.0,22.0,0.0,0.23,0.23,0.0,0.23,0.06,0.18,0.25,0.06,0.25,Matches
Maracás,br BRA,DF,29-247,12,12,1077.0,12.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0,1.0,0.5,0.5,0.0,0.5,2.0,24.0,0.0,0.08,0.0,0.08,0.08,0.08,0.04,0.0,0.04,0.04,0.04,Matches
Fabiano,br BRA,DF,23-291,13,11,1074.0,11.9,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.7,0.7,0.3,1.0,19.0,48.0,23.0,0.08,0.08,0.17,0.08,0.17,0.06,0.03,0.09,0.06,0.09,Matches
Pedro Amador,pt POR,DF,25-012,15,11,897.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.3,0.4,25.0,23.0,33.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.04,0.01,0.04,Matches
Kobamelo Kodisang,za RSA,FW,24-124,13,11,816.0,9.1,1.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.3,3.3,21.0,21.0,66.0,0.11,0.33,0.44,0.11,0.44,0.22,0.14,0.36,0.22,0.36,Matches
João Pedro Gomes Camacho,pt POR,FW,29-190,12,10,803.0,8.9,3.0,3.0,6.0,3.0,0.0,0.0,1.0,0.0,1.7,1.7,1.1,2.8,38.0,31.0,56.0,0.34,0.34,0.67,0.34,0.67,0.19,0.12,0.31,0.19,0.31,Matches
