Player,Nation,Pos,Age,90s,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Matches
Marcelo dos Santos Ferreira,br BRA,DF,34-156,15.0,5,0.33,4,0,0,1,0,0,2,0.13,2,0,0,0,0,0,Matches
Kewin,br BRA,GK,28-066,15.0,4,0.27,1,3,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
André Luis,br BRA,FW,29-296,14.8,35,2.37,29,0,0,3,3,0,2,0.14,1,0,0,1,0,0,Matches
Alan,br BRA,MF,23-297,13.3,65,4.88,40,14,2,5,3,1,5,0.38,5,0,0,0,0,0,Matches
Lawrence Ofori,gh GHA,MF,25-185,13.7,23,1.68,20,0,3,0,0,0,2,0.15,2,0,0,0,0,0,Matches
Gonçalo Franco,pt POR,MF,23-043,13.0,31,2.39,26,0,1,3,1,0,5,0.39,4,0,1,0,0,0,Matches
Maracás,br BRA,DF,29-247,12.0,4,0.33,3,0,0,0,1,0,1,0.08,0,0,0,0,1,0,Matches
Fabiano,br BRA,DF,23-291,11.9,17,1.42,15,2,0,0,0,0,1,0.08,1,0,0,0,0,0,Matches
Pedro Amador,pt POR,DF,25-012,10.0,15,1.51,12,3,0,0,0,0,2,0.2,2,0,0,0,0,0,Matches
Kobamelo Kodisang,za RSA,FW,24-124,9.1,19,2.1,17,0,0,0,1,1,4,0.44,4,0,0,0,0,0,Matches
João Pedro Gomes Camacho,pt POR,FW,29-190,8.9,38,4.26,22,0,6,4,3,3,4,0.45,3,0,1,0,0,0,Matches
Madson,br BRA,FW,24-126,8.8,25,2.85,18,1,1,1,4,0,1,0.11,0,0,1,0,0,0,Matches
Godfried Frimpong,nl NED,DF,24-162,5.8,9,1.55,4,5,0,0,0,0,1,0.17,1,0,0,0,0,0,Matches
Dinis Pinto,pt POR,DF,23-128,3.1,2,0.65,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Carlos Ponck,cv CPV,DF,28-351,3.3,1,0.31,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Wallisson Luiz,br BRA,"MF,FW",26-098,2.2,5,2.25,2,0,1,0,1,1,1,0.45,0,0,0,0,0,1,Matches
Rúben Ramos,pt POR,MF,24-280,1.0,1,1.01,1,0,0,0,0,0,1,1.01,1,0,0,0,0,0,Matches
Jeremy Antonisse,cw CUW,"FW,MF",21-276,2.1,9,4.33,8,0,1,0,0,0,2,0.96,2,0,0,0,0,0,Matches
Pedro Aparício,pt POR,"MF,FW",28-130,1.3,5,3.95,2,1,2,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Matheus Aiás,br BRA,"MF,FW",26-364,0.7,5,7.14,3,0,1,0,1,0,3,4.29,1,0,1,0,1,0,Matches
Rodrigo Macedo,pt POR,MF,20-174,0.1,1,7.5,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Gilberto Batista,pt POR,MF,20-001,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,,,26.8,15.0,319,21.27,231,29,18,17,18,6,37,2.47,29,0,4,1,2,1,
Opponent Total,,,26.8,15.0,321,21.4,237,26,16,18,17,7,21,1.4,16,2,0,2,1,0,
