Player,Nation,Pos,Age,MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Matches
Alejandro Medina,ar ARG,GK,35.0,27,27,2430.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,Matches
Adrián Sporle,ar ARG,DF,27.0,25,24,2056.0,22.8,1.0,0.0,1.0,1.0,0.0,0.0,4.0,1.0,0.7,0.7,0.8,1.5,55.0,95.0,80.0,0.04,0.0,0.04,0.04,0.04,0.03,0.04,0.07,0.03,0.07,Matches
Felipe Peña,ar ARG,MF,21.0,25,22,1912.0,21.2,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.3,0.3,0.4,0.7,14.0,99.0,13.0,0.0,0.05,0.05,0.0,0.05,0.01,0.02,0.03,0.01,0.03,Matches
Lautaro Guzmán,ar ARG,"FW,MF",23.0,27,22,1874.0,20.8,2.0,3.0,5.0,1.0,1.0,2.0,2.0,0.0,3.6,2.0,2.8,4.8,44.0,50.0,152.0,0.1,0.14,0.24,0.05,0.19,0.17,0.13,0.3,0.1,0.23,Matches
Lucas Souto,ar ARG,DF,24.0,22,21,1862.0,20.7,0.0,1.0,1.0,0.0,0.0,0.0,7.0,0.0,1.4,1.4,1.6,3.0,36.0,76.0,72.0,0.0,0.05,0.05,0.0,0.05,0.07,0.08,0.14,0.07,0.14,Matches
Joaquín Pombo,ar ARG,DF,21.0,20,20,1705.0,18.9,1.0,0.0,1.0,1.0,0.0,0.0,7.0,1.0,0.9,0.9,0.2,1.1,6.0,26.0,4.0,0.05,0.0,0.05,0.05,0.05,0.05,0.01,0.06,0.05,0.06,Matches
Maximiliano Centurión,ar ARG,DF,23.0,22,18,1763.0,19.6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.3,1.3,0.1,1.5,3.0,51.0,2.0,0.0,0.0,0.0,0.0,0.0,0.07,0.01,0.07,0.07,0.07,Matches
Santiago Toloza,ar ARG,"MF,FW",20.0,23,18,1649.0,18.3,4.0,1.0,5.0,4.0,0.0,0.0,7.0,0.0,1.9,1.9,2.2,4.0,49.0,69.0,104.0,0.22,0.05,0.27,0.22,0.27,0.1,0.12,0.22,0.1,0.22,Matches
Néstor Breitenbruch,ar ARG,DF,27.0,19,16,1521.0,16.9,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,1.6,13.0,60.0,12.0,0.0,0.06,0.06,0.0,0.06,0.03,0.06,0.09,0.03,0.09,Matches
Flabián Londoño,co COL,"FW,MF",22.0,22,15,1151.0,12.8,2.0,0.0,2.0,2.0,0.0,0.0,5.0,1.0,3.1,3.1,0.5,3.6,10.0,16.0,72.0,0.16,0.0,0.16,0.16,0.16,0.24,0.04,0.28,0.24,0.28,Matches
Gonzalo Muscia,ar ARG,MF,23.0,19,13,1146.0,12.7,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.7,0.7,9.0,42.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.06,0.0,0.06,Matches
Tiago Banega,ar ARG,MF,23.0,15,12,978.0,10.9,1.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,0.4,0.4,1.2,1.6,7.0,69.0,19.0,0.09,0.18,0.28,0.09,0.28,0.03,0.11,0.14,0.03,0.14,Matches
Lucas Brochero,ar ARG,"FW,MF",24.0,20,12,931.0,10.3,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,2.8,3.3,18.0,28.0,79.0,0.0,0.29,0.29,0.0,0.29,0.05,0.27,0.32,0.05,0.32,Matches
Facundo Pons,ar ARG,FW,27.0,16,10,912.0,10.1,2.0,1.0,3.0,1.0,1.0,1.0,7.0,0.0,2.8,2.0,0.6,2.6,6.0,13.0,48.0,0.2,0.1,0.3,0.1,0.2,0.27,0.06,0.33,0.2,0.26,Matches
Braian Rivero,ar ARG,MF,26.0,16,10,861.0,9.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3,1.3,5.0,49.0,35.0,0.0,0.0,0.0,0.0,0.0,0.11,0.03,0.14,0.11,0.14,Matches
Luís Leal,st STP,FW,35.0,17,9,862.0,9.6,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2.8,2.8,0.1,2.9,14.0,8.0,60.0,0.31,0.0,0.31,0.31,0.31,0.29,0.02,0.31,0.29,0.31,Matches
Ignacio Gariglio,ar ARG,DF,24.0,10,9,734.0,8.2,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.1,0.1,0.1,0.2,4.0,19.0,2.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03,Matches
Facundo Cardozo,ar ARG,DF,27.0,9,6,640.0,7.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.6,0.6,0.1,0.8,10.0,30.0,7.0,0.0,0.0,0.0,0.0,0.0,0.09,0.02,0.11,0.09,0.11,Matches
Franco Vega,ar ARG,"MF,FW",21.0,11,3,375.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.8,1.0,11.0,36.0,14.0,0.0,0.0,0.0,0.0,0.0,0.06,0.19,0.25,0.06,0.25,Matches
Juan Cuesta,co COL,"MF,FW",20.0,8,3,346.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,14.0,7.0,24.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03,Matches
Santiago Paiva,uy URU,"FW,MF",24.0,8,2,245.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,0.4,0.1,0.5,0.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.13,0.05,0.18,0.13,0.18,Matches
Daniel Lucero,ar ARG,"FW,MF",20.0,7,2,222.0,2.5,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.7,0.7,0.1,0.9,7.0,6.0,16.0,0.0,0.41,0.41,0.0,0.41,0.3,0.06,0.35,0.3,0.35,Matches
Leonardo Marchi,ar ARG,DF,26.0,3,2,147.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,5.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,0.03,0.15,0.18,0.03,0.18,Matches
Tomás Sives,ar ARG,FW,20.0,7,1,108.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,Matches
Juan Peinipil,ar ARG,"FW,MF",21.0,9,0,102.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.4,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.02,0.3,0.32,0.02,0.32,Matches
Tobías Zarate,ar ARG,"MF,FW",22.0,6,0,54.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Emiliano Viveros,ar ARG,MF,20.0,1,0,15.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Tomás Sultani,ar ARG,GK,24.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,Matches
Mauro Antonio Burruchaga,ar ARG,MF,24.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Iván Cabrera,ar ARG,MF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Axel Carrión,ar ARG,DF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Franco Martínez,ar ARG,DF,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
