Player,Nation,Pos,Age,90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Matches
Alejandro Medina,ar ARG,GK,35.0,27.0,,,,,,,,,,,,,,,,,,,,,,,Matches
Adrián Sporle,ar ARG,DF,27.0,22.8,1386.0,79.0,450.0,583.0,372.0,26.0,1386.0,76.0,41.0,53.9,31.0,40.8,573.0,3781.0,2019.0,55.0,32.0,3.0,41.0,21.0,603.0,80.0,Matches
Felipe Peña,ar ARG,MF,21.0,21.2,1071.0,79.0,312.0,680.0,104.0,1.0,1071.0,29.0,21.0,72.4,5.0,17.2,467.0,2611.0,1459.0,14.0,15.0,1.0,26.0,10.0,530.0,13.0,Matches
Lautaro Guzmán,ar ARG,"FW,MF",23.0,20.8,931.0,17.0,144.0,376.0,435.0,32.0,929.0,85.0,42.0,49.4,28.0,32.9,556.0,3624.0,1653.0,44.0,42.0,11.0,55.0,42.0,607.0,152.0,Matches
Lucas Souto,ar ARG,DF,24.0,20.7,1122.0,73.0,368.0,492.0,283.0,32.0,1122.0,71.0,35.0,49.3,32.0,45.1,419.0,3015.0,1508.0,36.0,24.0,4.0,29.0,18.0,461.0,72.0,Matches
Joaquín Pombo,ar ARG,DF,21.0,18.9,827.0,117.0,515.0,297.0,24.0,15.0,827.0,2.0,1.0,50.0,1.0,50.0,355.0,2205.0,1414.0,6.0,2.0,0.0,7.0,0.0,371.0,4.0,Matches
Maximiliano Centurión,ar ARG,DF,23.0,19.6,1071.0,213.0,654.0,393.0,33.0,24.0,1071.0,9.0,4.0,44.4,5.0,55.6,461.0,2681.0,1497.0,3.0,2.0,1.0,10.0,2.0,522.0,2.0,Matches
Santiago Toloza,ar ARG,"MF,FW",20.0,18.3,890.0,9.0,79.0,454.0,376.0,31.0,890.0,87.0,45.0,51.7,34.0,39.1,551.0,3730.0,1729.0,49.0,48.0,8.0,56.0,34.0,628.0,104.0,Matches
Néstor Breitenbruch,ar ARG,DF,27.0,16.9,903.0,81.0,424.0,399.0,92.0,11.0,903.0,20.0,10.0,50.0,9.0,45.0,420.0,2404.0,1407.0,13.0,7.0,0.0,9.0,3.0,441.0,12.0,Matches
Flabián Londoño,co COL,"FW,MF",22.0,12.8,370.0,17.0,30.0,131.0,212.0,60.0,370.0,29.0,12.0,41.4,15.0,51.7,213.0,876.0,223.0,10.0,10.0,8.0,70.0,23.0,268.0,72.0,Matches
