Player,Nation,Pos,Age,90s,Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Matches
Alejandro Medina,ar ARG,GK,35.0,27.0,,,,,,,0,,,,,,,,,Matches
Adrián Sporle,ar ARG,DF,27.0,22.8,1086.0,838.0,246.0,10.0,2.0,7.0,78,234.0,1.0,0.0,0.0,0.0,738.0,2.0,40.0,Matches
Felipe Peña,ar ARG,MF,21.0,21.2,871.0,829.0,39.0,30.0,1.0,10.0,2,4.0,0.0,0.0,0.0,0.0,659.0,3.0,26.0,Matches
Lautaro Guzmán,ar ARG,"FW,MF",23.0,20.8,692.0,601.0,90.0,32.0,2.0,6.0,133,16.0,40.0,10.0,21.0,0.0,445.0,1.0,32.0,Matches
Lucas Souto,ar ARG,DF,24.0,20.7,873.0,619.0,251.0,12.0,1.0,2.0,33,239.0,0.0,0.0,0.0,0.0,571.0,3.0,26.0,Matches
Joaquín Pombo,ar ARG,DF,21.0,18.9,618.0,599.0,16.0,15.0,0.0,2.0,0,1.0,0.0,0.0,0.0,0.0,446.0,3.0,2.0,Matches
Maximiliano Centurión,ar ARG,DF,23.0,19.6,823.0,785.0,32.0,23.0,1.0,12.0,0,1.0,0.0,0.0,0.0,0.0,591.0,6.0,8.0,Matches
Santiago Toloza,ar ARG,"MF,FW",20.0,18.3,661.0,604.0,53.0,14.0,2.0,6.0,61,5.0,33.0,11.0,17.0,0.0,501.0,4.0,10.0,Matches
Néstor Breitenbruch,ar ARG,DF,27.0,16.9,731.0,635.0,92.0,20.0,0.0,7.0,21,72.0,0.0,0.0,0.0,0.0,492.0,4.0,20.0,Matches
Flabián Londoño,co COL,"FW,MF",22.0,12.8,183.0,170.0,13.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,125.0,0.0,1.0,Matches
Gonzalo Muscia,ar ARG,MF,23.0,12.7,438.0,425.0,9.0,7.0,3.0,3.0,6,1.0,1.0,0.0,1.0,0.0,309.0,4.0,18.0,Matches
Tiago Banega,ar ARG,MF,23.0,10.9,497.0,479.0,16.0,10.0,1.0,6.0,5,2.0,0.0,0.0,0.0,0.0,367.0,2.0,11.0,Matches
Lucas Brochero,ar ARG,"FW,MF",24.0,10.3,354.0,317.0,36.0,12.0,2.0,0.0,68,6.0,17.0,5.0,9.0,0.0,200.0,1.0,34.0,Matches
Facundo Pons,ar ARG,FW,27.0,10.1,243.0,231.0,11.0,0.0,1.0,1.0,10,1.0,0.0,0.0,0.0,0.0,161.0,1.0,11.0,Matches
Braian Rivero,ar ARG,MF,26.0,9.6,457.0,437.0,17.0,12.0,4.0,10.0,7,1.0,0.0,0.0,0.0,0.0,322.0,3.0,11.0,Matches
Luís Leal,st STP,FW,35.0,9.6,178.0,162.0,15.0,0.0,0.0,0.0,13,2.0,0.0,0.0,0.0,0.0,110.0,1.0,6.0,Matches
Ignacio Gariglio,ar ARG,DF,24.0,8.2,325.0,312.0,13.0,13.0,0.0,6.0,2,0.0,0.0,0.0,0.0,0.0,229.0,0.0,9.0,Matches
Facundo Cardozo,ar ARG,DF,27.0,7.1,341.0,298.0,42.0,10.0,0.0,6.0,5,30.0,0.0,0.0,0.0,0.0,263.0,1.0,5.0,Matches
Franco Vega,ar ARG,"MF,FW",21.0,4.2,209.0,204.0,4.0,3.0,1.0,2.0,4,1.0,0.0,0.0,0.0,0.0,165.0,1.0,5.0,Matches
Juan Cuesta,co COL,"MF,FW",20.0,3.8,97.0,86.0,11.0,1.0,0.0,0.0,15,3.0,6.0,0.0,4.0,0.0,55.0,0.0,8.0,Matches
Santiago Paiva,uy URU,"FW,MF",24.0,2.7,33.0,30.0,3.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,Matches
Daniel Lucero,ar ARG,"FW,MF",20.0,2.5,77.0,70.0,7.0,1.0,0.0,0.0,7,4.0,2.0,0.0,2.0,0.0,50.0,0.0,5.0,Matches
Leonardo Marchi,ar ARG,DF,26.0,1.6,76.0,55.0,21.0,0.0,0.0,2.0,10,15.0,6.0,3.0,2.0,0.0,51.0,0.0,2.0,Matches
Tomás Sives,ar ARG,FW,20.0,1.2,,,,,,,2,,,,,,,,,Matches
Juan Peinipil,ar ARG,"FW,MF",21.0,1.1,37.0,36.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,1.0,Matches
Tobías Zarate,ar ARG,"MF,FW",22.0,0.6,21.0,20.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,19.0,0.0,1.0,Matches
Emiliano Viveros,ar ARG,MF,20.0,0.2,5.0,4.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Matches
Squad Total,,,25.4,27.0,9926.0,8846.0,1040.0,226.0,21.0,88.0,486,638.0,106.0,29.0,56.0,0.0,6916.0,40.0,292.0,
Opponent Total,,,27.2,27.0,12501.0,11092.0,1377.0,351.0,22.0,104.0,585,637.0,125.0,36.0,69.0,2.0,9366.0,32.0,284.0,
