Player,Nation,Pos,Age,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Matches
Alejandro Medina,ar ARG,GK,35.0,27.0,0,1,0,0.0,0.04,0.0,0.0,,,,0,0,,,,,,Matches
Adrián Sporle,ar ARG,DF,27.0,22.8,1,15,3,20.0,0.66,0.13,0.07,0.33,19.9,0.0,0,0,0.7,0.7,0.05,0.3,0.3,Matches
Felipe Peña,ar ARG,MF,21.0,21.2,0,10,1,10.0,0.47,0.05,0.0,0.0,28.9,2.0,0,0,0.3,0.3,0.03,-0.3,-0.3,Matches
Lautaro Guzmán,ar ARG,"FW,MF",23.0,20.8,2,36,9,25.0,1.73,0.43,0.03,0.11,27.0,8.0,1,2,3.6,2.0,0.06,-1.6,-1.0,Matches
Lucas Souto,ar ARG,DF,24.0,20.7,0,13,0,0.0,0.63,0.0,0.0,,10.9,0.0,0,0,1.4,1.4,0.11,-1.4,-1.4,Matches
Joaquín Pombo,ar ARG,DF,21.0,18.9,1,5,2,40.0,0.26,0.11,0.2,0.5,9.6,0.0,0,0,0.9,0.9,0.18,0.1,0.1,Matches
Maximiliano Centurión,ar ARG,DF,23.0,19.6,0,15,3,20.0,0.77,0.15,0.0,0.0,12.1,0.0,0,0,1.3,1.3,0.09,-1.3,-1.3,Matches
Santiago Toloza,ar ARG,"MF,FW",20.0,18.3,4,28,15,53.6,1.53,0.82,0.14,0.27,22.4,1.0,0,0,1.9,1.9,0.07,2.1,2.1,Matches
Néstor Breitenbruch,ar ARG,DF,27.0,16.9,0,9,3,33.3,0.53,0.18,0.0,0.0,16.6,1.0,0,0,0.5,0.5,0.06,-0.5,-0.5,Matches
Flabián Londoño,co COL,"FW,MF",22.0,12.8,2,27,11,40.7,2.11,0.86,0.07,0.18,14.5,1.0,0,0,3.1,3.1,0.12,-1.1,-1.1,Matches
Gonzalo Muscia,ar ARG,MF,23.0,12.7,0,1,0,0.0,0.08,0.0,0.0,,27.5,0.0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
Tiago Banega,ar ARG,MF,23.0,10.9,1,9,1,11.1,0.83,0.09,0.11,1.0,25.1,0.0,0,0,0.4,0.4,0.04,0.6,0.6,Matches
Lucas Brochero,ar ARG,"FW,MF",24.0,10.3,0,6,1,16.7,0.58,0.1,0.0,0.0,19.8,0.0,0,0,0.5,0.5,0.08,-0.5,-0.5,Matches
Facundo Pons,ar ARG,FW,27.0,10.1,2,24,7,29.2,2.37,0.69,0.04,0.14,14.7,0.0,1,1,2.8,2.0,0.08,-0.8,-1.0,Matches
Braian Rivero,ar ARG,MF,26.0,9.6,0,10,3,30.0,1.05,0.31,0.0,0.0,20.9,0.0,0,0,1.0,1.0,0.1,-1.0,-1.0,Matches
Luís Leal,st STP,FW,35.0,9.6,3,15,7,46.7,1.57,0.73,0.2,0.43,17.1,1.0,0,0,2.8,2.8,0.19,0.2,0.2,Matches
Ignacio Gariglio,ar ARG,DF,24.0,8.2,0,3,0,0.0,0.37,0.0,0.0,,13.4,0.0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
Facundo Cardozo,ar ARG,DF,27.0,7.1,0,8,1,12.5,1.13,0.14,0.0,0.0,22.1,0.0,0,0,0.6,0.6,0.08,-0.6,-0.6,Matches
Franco Vega,ar ARG,"MF,FW",21.0,4.2,0,5,1,20.0,1.2,0.24,0.0,0.0,24.1,2.0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
Juan Cuesta,co COL,"MF,FW",20.0,3.8,0,2,1,50.0,0.52,0.26,0.0,0.0,15.7,0.0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
Santiago Paiva,uy URU,"FW,MF",24.0,2.7,0,4,2,50.0,1.47,0.73,0.0,0.0,10.9,0.0,0,0,0.4,0.4,0.09,-0.4,-0.4,Matches
Daniel Lucero,ar ARG,"FW,MF",20.0,2.5,0,5,3,60.0,2.03,1.22,0.0,0.0,14.7,0.0,0,0,0.7,0.7,0.15,-0.7,-0.7,Matches
Leonardo Marchi,ar ARG,DF,26.0,1.6,0,2,0,0.0,1.22,0.0,0.0,,29.9,0.0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Tomás Sives,ar ARG,FW,20.0,1.2,0,2,1,50.0,1.67,0.83,0.0,0.0,,,0,0,,,,,,Matches
Juan Peinipil,ar ARG,"FW,MF",21.0,1.1,0,1,0,0.0,0.88,0.0,0.0,,62.5,0.0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Tobías Zarate,ar ARG,"MF,FW",22.0,0.6,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches
Emiliano Viveros,ar ARG,MF,20.0,0.2,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches
Squad Total,,,25.4,27.0,16,256,75,29.3,9.48,2.78,0.05,0.19,19.1,16.0,2,3,23.0,20.7,0.08,-7.0,-6.7,
Opponent Total,,,27.2,27.0,33,388,123,31.7,14.37,4.56,0.07,0.23,18.3,16.0,5,5,34.6,30.8,0.08,-1.6,-2.8,
