Player,Nation,Pos,Age,MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Matches
Malcom Braida,ar ARG,"DF,MF",25.0,25,24,2195.0,24.4,1.0,2.0,3.0,1.0,0.0,0.0,5.0,0.0,1.8,1.8,2.8,4.7,97.0,109.0,185.0,0.04,0.08,0.12,0.04,0.12,0.08,0.12,0.19,0.08,0.19,Matches
Rafa Pérez,co COL,DF,33.0,24,24,2125.0,23.6,1.0,0.0,1.0,1.0,0.0,0.0,6.0,1.0,0.8,0.8,0.0,0.8,11.0,36.0,3.0,0.04,0.0,0.04,0.04,0.04,0.03,0.0,0.03,0.03,0.03,Matches
Jalil Elías,ar ARG,MF,26.0,25,24,2086.0,23.2,2.0,1.0,3.0,2.0,0.0,0.0,4.0,0.0,0.5,0.5,1.4,1.9,19.0,138.0,32.0,0.09,0.04,0.13,0.09,0.13,0.02,0.06,0.08,0.02,0.08,Matches
Gastón Hernández,ar ARG,DF,25.0,23,23,2030.0,22.6,1.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0,1.3,1.3,0.2,1.5,36.0,120.0,10.0,0.04,0.0,0.04,0.04,0.04,0.06,0.01,0.07,0.06,0.07,Matches
Augusto Batalla,ar ARG,GK,26.0,22,22,1980.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.1,0.1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Adam Bareiro,py PAR,FW,26.0,23,21,1755.0,19.5,5.0,1.0,6.0,3.0,2.0,2.0,8.0,0.0,7.9,6.4,0.9,7.2,19.0,20.0,94.0,0.26,0.05,0.31,0.15,0.21,0.41,0.05,0.45,0.33,0.37,Matches
Nahuel Barrios,ar ARG,"MF,FW",24.0,25,20,1692.0,18.8,2.0,1.0,3.0,2.0,0.0,0.0,5.0,2.0,1.8,1.8,2.1,3.9,131.0,130.0,127.0,0.11,0.05,0.16,0.11,0.16,0.1,0.11,0.21,0.1,0.21,Matches
Federico Gattoni,ar ARG,DF,23.0,19,19,1710.0,19.0,1.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,2.5,2.5,0.7,3.2,5.0,31.0,2.0,0.05,0.05,0.11,0.05,0.11,0.13,0.04,0.17,0.13,0.17,Matches
Carlos Sánchez,co COL,"MF,DF",36.0,23,19,1491.0,16.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.3,0.3,0.3,0.6,2.0,47.0,7.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.04,0.02,0.04,Matches
Andrés Vombergar,si SVN,"FW,MF",28.0,19,16,1366.0,15.2,5.0,2.0,7.0,3.0,2.0,2.0,5.0,0.0,5.6,4.5,1.1,5.6,13.0,27.0,82.0,0.33,0.13,0.46,0.2,0.33,0.37,0.07,0.44,0.3,0.37,Matches
Agustín Giay,ar ARG,"DF,MF",19.0,14,14,976.0,10.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.4,0.4,0.6,1.0,26.0,32.0,29.0,0.0,0.0,0.0,0.0,0.0,0.03,0.06,0.09,0.03,0.09,Matches
Gonzalo Luján,ar ARG,"DF,MF",21.0,23,12,1243.0,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.5,0.9,11.0,20.0,24.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.06,0.03,0.06,Matches
Ivan Leguizamon,py PAR,"MF,FW",20.0,25,11,1368.0,15.2,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,2.5,2.5,2.9,5.4,57.0,17.0,118.0,0.13,0.0,0.13,0.13,0.13,0.16,0.19,0.36,0.16,0.36,Matches
Ezequiel Cerutti,ar ARG,"FW,MF",31.0,15,9,625.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.8,1.1,15.0,14.0,55.0,0.0,0.0,0.0,0.0,0.0,0.04,0.12,0.16,0.04,0.16,Matches
Agustín Martegani,ar ARG,MF,22.0,16,8,757.0,8.4,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.5,0.5,2.0,2.5,36.0,55.0,39.0,0.0,0.12,0.12,0.0,0.12,0.06,0.24,0.29,0.06,0.29,Matches
Gastón Campi,ar ARG,"DF,MF",31.0,14,7,676.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.1,4.0,27.0,3.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01,Matches
Facundo Altamirano,ar ARG,GK,26.0,5,5,450.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Francisco Perruzzi,ar ARG,MF,21.0,10,3,445.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Gonzalo Maroni,ar ARG,"MF,FW",23.0,12,3,396.0,4.4,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.6,0.6,1.8,2.3,20.0,18.0,35.0,0.23,0.23,0.45,0.23,0.45,0.13,0.41,0.54,0.13,0.54,Matches
Nicolás Blandi,ar ARG,FW,33.0,12,3,272.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,10.0,0.33,0.0,0.33,0.33,0.33,0.33,0.01,0.34,0.33,0.34,Matches
Elian Irala,ar ARG,"MF,DF",18.0,9,2,276.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,0.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.07,0.03,0.07,Matches
Diego Calcaterra,ar ARG,DF,21.0,3,2,181.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,Matches
Diego Perea,co COL,"MF,FW",20.0,3,2,155.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Ezequiel Herrera,ar ARG,DF,20.0,2,2,133.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,Matches
Tomás Silva,ar ARG,DF,19.0,2,1,79.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Siro Rosane,ar ARG,MF,22.0,1,1,50.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Mariano Peralta,ar ARG,FW,24.0,1,0,19.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Manuel Insaurralde,ar ARG,"MF,DF",24.0,2,0,15.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Matías Hernández,ar ARG,FW,17.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,Matches
Oscar Arias,ar ARG,DF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Elías Báez,ar ARG,DF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
José Devecchi,ar ARG,GK,27.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Francisco Flores,ar ARG,DF,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Juan Goyoneche,pe PER,GK,37.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Jeremías James,ar ARG,DF,22.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Lautaro López,ar ARG,GK,22.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Tobías Medina,ar ARG,MF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,26.4,27,297,2430.0,27.0,22.0,10.0,32.0,18.0,4.0,4.0,67.0,8.0,27.4,24.7,18.1,42.8,508.0,883.0,874.0,0.81,0.37,1.19,0.67,1.04,1.01,0.67,1.68,0.92,1.58,
Opponent Total,,,27.2,27,297,2430.0,27.0,13.0,10.0,23.0,11.0,2.0,4.0,81.0,14.0,20.8,17.6,14.1,31.6,453.0,956.0,961.0,0.48,0.37,0.85,0.41,0.78,0.77,0.52,1.29,0.65,1.17,
