Player,Nation,Pos,Age,90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,Expected_xA,Expected_A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Malcom Braida,ar ARG,"DF,MF",25.0,24.4,925.0,1300.0,71.2,13870.0,6161.0,502.0,592.0,84.8,317.0,440.0,72.0,56.0,145.0,38.6,2,2.8,3.5,-0.8,30.0,71.0,48.0,22.0,109.0,Matches
Rafa Pérez,co COL,DF,33.0,23.6,650.0,810.0,80.2,12424.0,4247.0,216.0,252.0,85.7,367.0,411.0,89.3,61.0,127.0,48.0,0,0.0,0.1,0.0,1.0,32.0,4.0,0.0,36.0,Matches
Jalil Elías,ar ARG,MF,26.0,23.2,1087.0,1313.0,82.8,19705.0,6059.0,464.0,518.0,89.6,468.0,528.0,88.6,125.0,198.0,63.1,1,1.4,1.1,-0.4,20.0,116.0,13.0,3.0,138.0,Matches
Gastón Hernández,ar ARG,DF,25.0,22.6,800.0,954.0,83.9,13861.0,5756.0,355.0,394.0,90.1,372.0,431.0,86.3,60.0,98.0,61.2,0,0.2,0.6,-0.2,4.0,88.0,6.0,1.0,120.0,Matches
Augusto Batalla,ar ARG,GK,26.0,22.0,337.0,611.0,55.2,14734.0,13181.0,23.0,24.0,95.8,89.0,90.0,98.9,224.0,492.0,45.5,0,0.1,0.1,-0.1,2.0,23.0,0.0,0.0,2.0,Matches
Adam Bareiro,py PAR,FW,26.0,19.5,302.0,451.0,67.0,4089.0,575.0,189.0,265.0,71.3,91.0,121.0,75.2,10.0,15.0,66.7,1,0.9,0.8,0.1,13.0,23.0,10.0,1.0,20.0,Matches
Nahuel Barrios,ar ARG,"MF,FW",24.0,18.8,759.0,953.0,79.6,12485.0,3625.0,386.0,446.0,86.5,257.0,305.0,84.3,79.0,119.0,66.4,1,2.1,3.3,-1.1,42.0,86.0,33.0,6.0,130.0,Matches
Federico Gattoni,ar ARG,DF,23.0,19.0,666.0,754.0,88.3,12749.0,5453.0,220.0,237.0,92.8,375.0,408.0,91.9,64.0,88.0,72.7,1,0.7,0.1,0.3,3.0,20.0,0.0,0.0,31.0,Matches
Carlos Sánchez,co COL,"MF,DF",36.0,16.6,514.0,621.0,82.8,9174.0,2472.0,219.0,250.0,87.6,232.0,270.0,85.9,53.0,75.0,70.7,0,0.3,0.6,-0.3,4.0,36.0,0.0,0.0,47.0,Matches
Andrés Vombergar,si SVN,"FW,MF",28.0,15.2,254.0,365.0,69.6,3466.0,646.0,157.0,217.0,72.4,75.0,97.0,77.3,11.0,13.0,84.6,2,1.1,0.9,0.9,11.0,19.0,4.0,0.0,27.0,Matches
Agustín Giay,ar ARG,"DF,MF",19.0,10.8,349.0,466.0,74.9,5572.0,2376.0,175.0,205.0,85.4,144.0,180.0,80.0,20.0,44.0,45.5,0,0.6,0.5,-0.6,10.0,30.0,5.0,3.0,32.0,Matches
Gonzalo Luján,ar ARG,"DF,MF",21.0,13.8,277.0,452.0,61.3,5678.0,2925.0,98.0,118.0,83.1,131.0,200.0,65.5,44.0,103.0,42.7,0,0.5,0.8,-0.5,8.0,17.0,12.0,10.0,20.0,Matches
Ivan Leguizamon,py PAR,"MF,FW",20.0,15.2,224.0,362.0,61.9,3237.0,827.0,133.0,171.0,77.8,66.0,104.0,63.5,14.0,34.0,41.2,0,2.9,1.8,-2.9,15.0,9.0,10.0,6.0,17.0,Matches
Ezequiel Cerutti,ar ARG,"FW,MF",31.0,6.9,125.0,205.0,61.0,2135.0,731.0,60.0,76.0,78.9,45.0,69.0,65.2,14.0,34.0,41.2,0,0.8,1.1,-0.8,9.0,9.0,14.0,8.0,14.0,Matches
Agustín Martegani,ar ARG,MF,22.0,8.4,323.0,424.0,76.2,5251.0,1614.0,160.0,183.0,87.4,118.0,140.0,84.3,31.0,75.0,41.3,1,2.0,2.4,-1.0,16.0,27.0,13.0,1.0,55.0,Matches
Gastón Campi,ar ARG,"DF,MF",31.0,7.5,189.0,252.0,75.0,3854.0,1983.0,60.0,72.0,83.3,99.0,122.0,81.1,28.0,48.0,58.3,0,0.0,0.1,0.0,1.0,15.0,2.0,1.0,27.0,Matches
Facundo Altamirano,ar ARG,GK,26.0,5.0,59.0,134.0,44.0,2391.0,2145.0,6.0,6.0,100.0,14.0,14.0,100.0,39.0,113.0,34.5,0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,Matches
Francisco Perruzzi,ar ARG,MF,21.0,4.9,123.0,156.0,78.8,2129.0,746.0,43.0,47.0,91.5,71.0,77.0,92.2,5.0,14.0,35.7,0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,17.0,Matches
Gonzalo Maroni,ar ARG,"MF,FW",23.0,4.4,129.0,189.0,68.3,2083.0,704.0,68.0,85.0,80.0,45.0,63.0,71.4,11.0,23.0,47.8,1,1.8,1.7,-0.8,12.0,13.0,6.0,2.0,18.0,Matches
Nicolás Blandi,ar ARG,FW,33.0,3.0,40.0,55.0,72.7,552.0,28.0,27.0,31.0,87.1,12.0,19.0,63.2,1.0,1.0,100.0,0,0.0,0.1,0.0,1.0,1.0,0.0,0.0,2.0,Matches
Elian Irala,ar ARG,"MF,DF",18.0,3.1,80.0,105.0,76.2,1398.0,428.0,40.0,52.0,76.9,32.0,37.0,86.5,7.0,13.0,53.8,0,0.1,0.1,-0.1,2.0,5.0,3.0,0.0,8.0,Matches
Diego Calcaterra,ar ARG,DF,21.0,2.0,28.0,38.0,73.7,605.0,281.0,5.0,6.0,83.3,18.0,21.0,85.7,5.0,10.0,50.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Matches
Diego Perea,co COL,"MF,FW",20.0,1.7,23.0,37.0,62.2,341.0,64.0,13.0,19.0,68.4,8.0,13.0,61.5,2.0,4.0,50.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,Matches
Ezequiel Herrera,ar ARG,DF,20.0,1.5,34.0,53.0,64.2,634.0,379.0,13.0,16.0,81.3,16.0,25.0,64.0,5.0,9.0,55.6,0,0.0,0.1,0.0,1.0,4.0,1.0,1.0,6.0,Matches
Tomás Silva,ar ARG,DF,19.0,0.9,14.0,33.0,42.4,230.0,179.0,9.0,14.0,64.3,4.0,12.0,33.3,1.0,6.0,16.7,0,0.0,0.1,0.0,0.0,1.0,1.0,0.0,2.0,Matches
Siro Rosane,ar ARG,MF,22.0,0.6,14.0,18.0,77.8,217.0,80.0,8.0,9.0,88.9,6.0,7.0,85.7,0.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Matches
Mariano Peralta,ar ARG,FW,24.0,0.2,4.0,6.0,66.7,61.0,13.0,2.0,2.0,100.0,1.0,2.0,50.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Matches
Manuel Insaurralde,ar ARG,"MF,DF",24.0,0.2,3.0,4.0,75.0,25.0,6.0,2.0,2.0,100.0,0.0,1.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Matías Hernández,ar ARG,FW,17.0,0.0,,,,,,,,,,,,,,,0,,,,,,,,,Matches
Squad Total,,,26.4,27.0,8332.0,11121.0,74.9,152950.0,63684.0,3653.0,4309.0,84.8,3473.0,4207.0,82.6,970.0,1903.0,51.0,10,18.1,19.9,-8.1,205.0,668.0,185.0,65.0,883.0,
Opponent Total,,,27.2,27.0,9341.0,11987.0,77.9,167550.0,63027.0,4013.0,4593.0,87.4,4175.0,4927.0,84.7,939.0,1836.0,51.1,10,14.1,15.1,-4.1,200.0,760.0,132.0,49.0,956.0,
