Player,Nation,Pos,Age,MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,Matches
Malcom Braida,ar ARG,"DF,MF",25.0,25,2195.0,88.0,90.3,24.4,24,90.0,24,1,35.0,0,1.68,21.0,11.0,10.0,0.41,0.41,26.0,17.6,8.4,0.34,1.02,Matches
Rafa Pérez,co COL,DF,33.0,24,2125.0,89.0,87.4,23.6,24,89.0,21,0,,1,1.75,20.0,11.0,9.0,0.38,0.09,25.0,16.9,8.1,0.34,0.76,Matches
Jalil Elías,ar ARG,MF,26.0,25,2086.0,83.0,85.8,23.2,24,86.0,22,1,29.0,0,1.68,21.0,12.0,9.0,0.39,0.13,25.4,15.6,9.8,0.42,1.25,Matches
Gastón Hernández,ar ARG,DF,25.0,23,2030.0,88.0,83.5,22.6,23,88.0,20,0,,1,1.83,21.0,10.0,11.0,0.49,0.71,24.2,16.2,8.0,0.36,0.66,Matches
Augusto Batalla,ar ARG,GK,26.0,22,1980.0,90.0,81.5,22.0,22,90.0,22,0,,2,1.68,19.0,9.0,10.0,0.45,0.45,24.3,16.2,8.1,0.37,0.66,Matches
Adam Bareiro,py PAR,FW,26.0,23,1755.0,76.0,72.2,19.5,21,80.0,10,2,40.0,0,1.57,17.0,11.0,6.0,0.31,-0.23,20.1,14.1,6.0,0.31,0.22,Matches
Nahuel Barrios,ar ARG,"MF,FW",24.0,25,1692.0,68.0,69.6,18.8,20,74.0,6,5,43.0,0,1.6,11.0,9.0,2.0,0.11,-0.87,18.2,12.3,5.9,0.32,0.23,Matches
Federico Gattoni,ar ARG,DF,23.0,19,1710.0,90.0,70.4,19.0,19,90.0,19,0,,0,1.84,18.0,6.0,12.0,0.63,0.88,19.0,13.6,5.4,0.28,0.13,Matches
Carlos Sánchez,co COL,"MF,DF",36.0,23,1491.0,65.0,61.4,16.6,19,73.0,9,4,27.0,0,1.74,15.0,6.0,9.0,0.54,0.45,17.1,11.8,5.3,0.32,0.19,Matches
Andrés Vombergar,si SVN,"FW,MF",28.0,19,1366.0,72.0,56.2,15.2,16,78.0,7,3,41.0,0,1.95,16.0,5.0,11.0,0.72,0.81,16.0,10.9,5.1,0.34,0.21,Matches
Agustín Giay,ar ARG,"DF,MF",19.0,14,976.0,70.0,40.2,10.8,14,70.0,4,0,,1,1.47,6.0,6.0,0.0,0.0,-0.62,10.1,6.6,3.5,0.32,0.13,Matches
Gonzalo Luján,ar ARG,"DF,MF",21.0,23,1243.0,54.0,51.2,13.8,12,73.0,6,11,34.0,4,1.74,9.0,10.0,-1.0,-0.07,-0.91,12.3,12.9,-0.6,-0.04,-0.59,Matches
Ivan Leguizamon,py PAR,"MF,FW",20.0,25,1368.0,55.0,56.3,15.2,11,75.0,3,14,39.0,0,1.72,19.0,7.0,12.0,0.79,0.96,19.1,10.9,8.2,0.54,0.67,Matches
Ezequiel Cerutti,ar ARG,"FW,MF",31.0,15,625.0,42.0,25.7,6.9,9,48.0,0,6,32.0,1,1.87,7.0,2.0,5.0,0.72,0.47,8.2,4.3,3.9,0.56,0.43,Matches
Agustín Martegani,ar ARG,MF,22.0,16,757.0,47.0,31.2,8.4,8,67.0,3,8,28.0,6,1.44,10.0,4.0,6.0,0.71,0.5,10.4,5.8,4.5,0.54,0.43,Matches
Gastón Campi,ar ARG,"DF,MF",31.0,14,676.0,48.0,27.8,7.5,7,76.0,4,7,21.0,13,1.29,2.0,7.0,-5.0,-0.67,-1.44,5.0,8.7,-3.7,-0.5,-1.03,Matches
Facundo Altamirano,ar ARG,GK,26.0,5,450.0,90.0,18.5,5.0,5,90.0,5,0,,22,1.8,4.0,4.0,0.0,0.0,-0.45,3.1,4.6,-1.5,-0.29,-0.66,Matches
Francisco Perruzzi,ar ARG,MF,21.0,10,445.0,45.0,18.3,4.9,3,71.0,0,7,33.0,14,2.1,3.0,1.0,2.0,0.4,0.04,4.1,5.5,-1.4,-0.29,-0.66,Matches
Gonzalo Maroni,ar ARG,"MF,FW",23.0,12,396.0,33.0,16.3,4.4,3,65.0,1,9,22.0,14,1.58,4.0,4.0,0.0,0.0,-0.44,4.4,6.1,-1.7,-0.39,-0.76,Matches
Nicolás Blandi,ar ARG,FW,33.0,12,272.0,23.0,11.2,3.0,3,52.0,0,9,13.0,13,1.25,1.0,1.0,0.0,0.0,-0.42,3.3,2.4,0.9,0.3,0.06,Matches
Elian Irala,ar ARG,"MF,DF",18.0,9,276.0,31.0,11.4,3.1,2,78.0,1,7,17.0,14,1.89,4.0,2.0,2.0,0.65,0.32,2.3,3.1,-0.7,-0.24,-0.55,Matches
Diego Calcaterra,ar ARG,DF,21.0,3,181.0,60.0,7.4,2.0,2,90.0,2,1,1.0,9,1.0,1.0,2.0,-1.0,-0.5,-0.94,0.4,2.9,-2.5,-1.23,-1.6,Matches
Diego Perea,co COL,"MF,FW",20.0,3,155.0,52.0,6.4,1.7,2,63.0,1,1,30.0,11,1.0,1.0,0.0,1.0,0.58,0.22,0.3,2.0,-1.7,-0.98,-1.31,Matches
Ezequiel Herrera,ar ARG,DF,20.0,2,133.0,67.0,5.5,1.5,2,67.0,0,0,,19,1.5,1.0,1.0,0.0,0.0,-0.39,0.2,1.7,-1.6,-1.08,-1.4,Matches
