Player,Nation,Pos,Age,90s,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Matches
Malcom Braida,ar ARG,"DF,MF",25.0,24.4,68.0,54,33.0,26.0,9.0,46.0,75.0,61.3,29.0,47.0,2.0,45.0,24,92.0,43.0,1.0,Matches
Rafa Pérez,co COL,DF,33.0,23.6,32.0,22,20.0,12.0,0.0,14.0,37.0,37.8,23.0,16.0,7.0,9.0,25,57.0,62.0,0.0,Matches
Jalil Elías,ar ARG,MF,26.0,23.2,33.0,20,14.0,17.0,2.0,18.0,41.0,43.9,23.0,30.0,10.0,20.0,20,53.0,36.0,1.0,Matches
Gastón Hernández,ar ARG,DF,25.0,22.6,53.0,30,30.0,22.0,1.0,33.0,52.0,63.5,19.0,28.0,12.0,16.0,45,98.0,69.0,0.0,Matches
Augusto Batalla,ar ARG,GK,26.0,22.0,1.0,1,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,1.0,4.0,0.0,Matches
Adam Bareiro,py PAR,FW,26.0,19.5,24.0,14,2.0,16.0,6.0,9.0,29.0,31.0,20.0,13.0,0.0,13.0,2,26.0,20.0,0.0,Matches
Nahuel Barrios,ar ARG,"MF,FW",24.0,18.8,23.0,15,8.0,15.0,0.0,12.0,35.0,34.3,23.0,16.0,3.0,13.0,8,31.0,2.0,0.0,Matches
Federico Gattoni,ar ARG,DF,23.0,19.0,22.0,8,16.0,6.0,0.0,9.0,16.0,56.3,7.0,18.0,8.0,10.0,14,36.0,65.0,1.0,Matches
Carlos Sánchez,co COL,"MF,DF",36.0,16.6,21.0,13,7.0,13.0,1.0,10.0,27.0,37.0,17.0,16.0,4.0,12.0,15,36.0,40.0,1.0,Matches
Andrés Vombergar,si SVN,"FW,MF",28.0,15.2,29.0,19,10.0,14.0,5.0,10.0,28.0,35.7,18.0,23.0,3.0,20.0,3,32.0,15.0,0.0,Matches
Agustín Giay,ar ARG,"DF,MF",19.0,10.8,19.0,12,11.0,7.0,1.0,13.0,27.0,48.1,14.0,8.0,1.0,7.0,7,26.0,14.0,0.0,Matches
Gonzalo Luján,ar ARG,"DF,MF",21.0,13.8,26.0,18,16.0,7.0,3.0,15.0,33.0,45.5,18.0,16.0,8.0,8.0,16,42.0,44.0,0.0,Matches
