Player,Nation,Pos,Age,90s,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Matches
Malcom Braida,ar ARG,"DF,MF",25.0,24.4,83.0,3.4,65.0,3.0,8.0,2.0,3.0,2.0,6.0,0.25,4.0,0.0,0.0,1.0,1.0,0.0,Matches
Rafa Pérez,co COL,DF,33.0,23.6,6.0,0.25,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Jalil Elías,ar ARG,MF,26.0,23.2,45.0,1.94,39.0,5.0,1.0,0.0,0.0,0.0,4.0,0.17,3.0,1.0,0.0,0.0,0.0,0.0,Matches
Gastón Hernández,ar ARG,DF,25.0,22.6,18.0,0.8,17.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Augusto Batalla,ar ARG,GK,26.0,22.0,5.0,0.23,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Adam Bareiro,py PAR,FW,26.0,19.5,41.0,2.1,22.0,1.0,4.0,6.0,8.0,0.0,1.0,0.05,0.0,0.0,0.0,1.0,0.0,0.0,Matches
Nahuel Barrios,ar ARG,"MF,FW",24.0,18.8,92.0,4.89,53.0,23.0,6.0,2.0,7.0,1.0,2.0,0.11,2.0,0.0,0.0,0.0,0.0,0.0,Matches
Federico Gattoni,ar ARG,DF,23.0,19.0,9.0,0.47,7.0,0.0,0.0,1.0,1.0,0.0,3.0,0.16,2.0,0.0,0.0,0.0,1.0,0.0,Matches
Carlos Sánchez,co COL,"MF,DF",36.0,16.6,8.0,0.48,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Andrés Vombergar,si SVN,"FW,MF",28.0,15.2,25.0,1.64,16.0,0.0,1.0,2.0,6.0,0.0,3.0,0.2,1.0,0.0,0.0,0.0,2.0,0.0,Matches
Agustín Giay,ar ARG,"DF,MF",19.0,10.8,16.0,1.48,13.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Gonzalo Luján,ar ARG,"DF,MF",21.0,13.8,14.0,1.01,9.0,4.0,0.0,0.0,1.0,0.0,1.0,0.07,0.0,1.0,0.0,0.0,0.0,0.0,Matches
Ivan Leguizamon,py PAR,"MF,FW",20.0,15.2,50.0,3.29,27.0,1.0,10.0,8.0,4.0,0.0,6.0,0.39,2.0,0.0,3.0,1.0,0.0,0.0,Matches
Ezequiel Cerutti,ar ARG,"FW,MF",31.0,6.9,21.0,3.02,14.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Agustín Martegani,ar ARG,MF,22.0,8.4,43.0,5.11,19.0,16.0,2.0,1.0,4.0,1.0,7.0,0.83,5.0,1.0,0.0,0.0,1.0,0.0,Matches
Gastón Campi,ar ARG,"DF,MF",31.0,7.5,5.0,0.67,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Facundo Altamirano,ar ARG,GK,26.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Francisco Perruzzi,ar ARG,MF,21.0,4.9,2.0,0.4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
