Player,Nation,Pos,Age,90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Matches
Malcom Braida,ar ARG,"DF,MF",25.0,24.4,5,0,0,24,38,2,116,24,54,1.0,0.0,0,176.0,31.0,25.0,55.4,Matches
Rafa Pérez,co COL,DF,33.0,23.6,6,1,1,25,15,0,1,25,22,0.0,2.0,0,103.0,34.0,22.0,60.7,Matches
Jalil Elías,ar ARG,MF,26.0,23.2,4,0,0,17,11,1,24,20,20,0.0,0.0,0,190.0,33.0,23.0,58.9,Matches
Gastón Hernández,ar ARG,DF,25.0,22.6,4,2,1,30,13,1,7,45,30,0.0,0.0,0,123.0,40.0,35.0,53.3,Matches
Augusto Batalla,ar ARG,GK,26.0,22.0,5,0,0,1,4,0,0,0,1,0.0,1.0,0,20.0,7.0,1.0,87.5,Matches
Adam Bareiro,py PAR,FW,26.0,19.5,8,0,0,59,31,10,6,2,14,0.0,0.0,0,51.0,98.0,104.0,48.5,Matches
Nahuel Barrios,ar ARG,"MF,FW",24.0,18.8,5,2,1,12,55,5,93,8,15,0.0,0.0,0,104.0,1.0,16.0,5.9,Matches
Federico Gattoni,ar ARG,DF,23.0,19.0,4,0,0,13,11,0,1,14,8,1.0,0.0,0,118.0,37.0,29.0,56.1,Matches
Carlos Sánchez,co COL,"MF,DF",36.0,16.6,2,0,0,18,6,0,6,15,13,0.0,0.0,0,105.0,28.0,30.0,48.3,Matches
Andrés Vombergar,si SVN,"FW,MF",28.0,15.2,5,0,0,27,26,7,14,3,19,2.0,0.0,0,55.0,74.0,81.0,47.7,Matches
Agustín Giay,ar ARG,"DF,MF",19.0,10.8,2,1,0,15,23,0,28,7,12,0.0,0.0,0,68.0,6.0,6.0,50.0,Matches
Gonzalo Luján,ar ARG,"DF,MF",21.0,13.8,0,0,0,17,5,0,37,16,18,0.0,0.0,0,66.0,27.0,12.0,69.2,Matches
Ivan Leguizamon,py PAR,"MF,FW",20.0,15.2,2,0,0,20,21,15,63,8,8,0.0,0.0,0,53.0,12.0,23.0,34.3,Matches
Ezequiel Cerutti,ar ARG,"FW,MF",31.0,6.9,2,0,0,15,17,3,50,2,6,0.0,0.0,0,26.0,4.0,6.0,40.0,Matches
Agustín Martegani,ar ARG,MF,22.0,8.4,2,0,0,14,15,0,73,4,7,0.0,0.0,0,61.0,6.0,5.0,54.5,Matches
Gastón Campi,ar ARG,"DF,MF",31.0,7.5,3,0,0,10,2,0,4,17,7,0.0,1.0,0,34.0,11.0,11.0,50.0,Matches
Facundo Altamirano,ar ARG,GK,26.0,5.0,1,0,0,0,2,0,0,0,0,0.0,0.0,0,7.0,5.0,0.0,100.0,Matches
Francisco Perruzzi,ar ARG,MF,21.0,4.9,2,0,0,10,4,0,0,4,7,0.0,0.0,0,33.0,0.0,3.0,0.0,Matches
Gonzalo Maroni,ar ARG,"MF,FW",23.0,4.4,1,0,0,11,5,1,22,0,3,0.0,0.0,0,31.0,4.0,4.0,50.0,Matches
Nicolás Blandi,ar ARG,FW,33.0,3.0,2,0,0,9,4,5,0,0,1,0.0,0.0,0,3.0,3.0,20.0,13.0,Matches
Elian Irala,ar ARG,"MF,DF",18.0,3.1,0,0,0,6,2,0,3,11,11,0.0,0.0,0,23.0,5.0,7.0,41.7,Matches
Diego Calcaterra,ar ARG,DF,21.0,2.0,0,0,0,0,0,0,0,1,4,0.0,0.0,0,3.0,8.0,0.0,100.0,Matches
Diego Perea,co COL,"MF,FW",20.0,1.7,0,1,0,4,4,3,2,2,1,0.0,0.0,0,7.0,6.0,14.0,30.0,Matches
Ezequiel Herrera,ar ARG,DF,20.0,1.5,1,0,0,2,3,0,2,1,1,0.0,0.0,0,7.0,1.0,0.0,100.0,Matches
Tomás Silva,ar ARG,DF,19.0,0.9,0,0,0,1,2,0,1,3,0,0.0,0.0,0,5.0,0.0,1.0,0.0,Matches
Siro Rosane,ar ARG,MF,22.0,0.6,0,1,0,3,0,0,0,0,1,0.0,0.0,0,4.0,0.0,0.0,,Matches
Mariano Peralta,ar ARG,FW,24.0,0.2,0,0,0,0,0,0,0,1,1,0.0,0.0,0,1.0,0.0,1.0,0.0,Matches
Manuel Insaurralde,ar ARG,"MF,DF",24.0,0.2,1,0,0,1,1,0,0,0,2,0.0,0.0,0,1.0,1.0,0.0,100.0,Matches
Matías Hernández,ar ARG,FW,17.0,0.0,0,0,0,1,0,0,1,0,0,,,0,,,,,Matches
Squad Total,,,26.4,27.0,67,8,3,365,320,53,554,233,286,4.0,4.0,0,1478.0,482.0,479.0,50.2,
Opponent Total,,,27.2,27.0,81,14,5,328,351,50,438,213,320,4.0,4.0,1,1454.0,460.0,461.0,49.9,
