Player,Nation,Pos,Age,90s,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Matches
Rafael Cabral,br BRA,GK,32.0,37.0,5,0.14,5,0,0,0,0,0,2,0.05,2,0,0,0,0,0,Matches
Luciano Castán,br BRA,DF,33.0,35.7,26,0.73,22,1,0,3,0,0,1,0.03,1,0,0,0,0,0,Matches
Marlon,br BRA,DF,25.0,35.5,94,2.65,75,16,1,0,0,2,4,0.11,4,0,0,0,0,0,Matches
William,br BRA,DF,27.0,29.4,74,2.52,56,8,2,4,3,1,5,0.17,4,0,0,0,0,1,Matches
Bruno Nascimento,br BRA,"FW,MF",25.0,31.3,119,3.8,76,9,15,8,11,0,8,0.26,4,0,3,0,1,0,Matches
Neris,br BRA,DF,30.0,23.5,14,0.6,12,0,0,2,0,0,2,0.09,1,0,0,1,0,0,Matches
Mateus Vital,br BRA,MF,24.0,20.9,71,3.39,58,2,2,3,6,0,5,0.24,4,0,0,1,0,0,Matches
Machado,br BRA,MF,27.0,25.3,64,2.53,42,16,0,3,1,2,4,0.16,3,1,0,0,0,0,Matches
Wesley,br BRA,"FW,MF",23.0,19.7,64,3.25,39,0,11,5,9,0,5,0.25,3,0,2,0,0,0,Matches
Jussa,br BRA,MF,26.0,19.6,22,1.12,20,0,1,0,0,1,0,0.0,0,0,0,0,0,0,Matches
Lucas Silva,br BRA,MF,29.0,16.4,86,5.26,56,25,3,1,1,0,4,0.24,2,1,1,0,0,0,Matches
Arthur,br BRA,"FW,MF",24.0,15.0,37,2.46,24,1,5,2,5,0,1,0.07,1,0,0,0,0,0,Matches
Lucas Oliveira,br BRA,DF,26.0,14.6,13,0.89,13,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Gilberto,br BRA,FW,33.0,12.1,22,1.81,18,0,1,2,0,1,3,0.25,3,0,0,0,0,0,Matches
Matheus Pereira,pt POR,"FW,MF",26.0,11.4,41,3.61,29,7,0,3,2,0,3,0.26,3,0,0,0,0,0,Matches
Nikão,br BRA,"FW,MF",30.0,8.9,46,5.19,34,7,3,0,2,0,5,0.56,4,1,0,0,0,0,Matches
Ian Luccas,br BRA,MF,19.0,5.3,10,1.87,7,0,0,1,1,1,1,0.19,1,0,0,0,0,0,Matches
Helibelton Palacios,co COL,DF,29.0,7.0,6,0.86,5,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Rafael Elias,br BRA,FW,23.0,6.0,15,2.5,8,0,2,4,1,0,0,0.0,0,0,0,0,0,0,Matches
Neto Moura,br BRA,MF,26.0,5.5,15,2.71,12,0,2,0,1,0,0,0.0,0,0,0,0,0,0,Matches
Ramiro Benetti,br BRA,MF,29.0,4.5,8,1.77,7,0,0,1,0,0,1,0.22,1,0,0,0,0,0,Matches
Richard,br BRA,MF,28.0,3.8,6,1.57,5,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
João Wellington,br BRA,MF,19.0,4.1,4,0.98,1,1,0,0,2,0,0,0.0,0,0,0,0,0,0,Matches
Kaiki,br BRA,"DF,FW",19.0,2.5,5,1.97,3,0,1,0,1,0,2,0.79,0,0,1,0,1,0,Matches
Wallisson Luiz,br BRA,MF,25.0,4.4,13,2.98,9,0,4,0,0,0,1,0.23,1,0,0,0,0,0,Matches
Henrique Dourado,br BRA,FW,33.0,3.8,7,1.83,3,0,1,2,0,1,0,0.0,0,0,0,0,0,0,Matches
Stênio Toledo,br BRA,"FW,MF",19.0,3.2,13,4.01,11,0,1,0,1,0,1,0.31,1,0,0,0,0,0,Matches
Robert,br BRA,"MF,FW",17.0,2.1,2,0.97,1,0,1,0,0,0,0,0.0,0,0,0,0,0,0,Matches
João Marcelo,br BRA,DF,22.0,1.8,2,1.1,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Igor Marques,br BRA,DF,24.0,1.3,6,4.54,6,0,0,0,0,0,1,0.76,1,0,0,0,0,0,Matches
Anderson,br BRA,GK,24.0,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Rafael Bilu,br BRA,FW,23.0,1.0,7,7.33,3,0,3,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Reynaldo Cesar Moraes,br BRA,DF,26.0,0.7,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Fernando Henrique,br BRA,MF,21.0,1.5,7,4.77,4,0,0,2,1,0,1,0.68,1,0,0,0,0,0,Matches
Paulo Vitor,br BRA,"MF,DF",23.0,1.4,4,2.88,3,0,0,0,1,0,0,0.0,0,0,0,0,0,0,Matches
Daniel,br BRA,MF,20.0,0.3,6,22.5,4,0,1,0,1,0,0,0.0,0,0,0,0,0,0,Matches
João Pedro,br BRA,FW,19.0,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Luis,br BRA,FW,17.0,0.1,1,18.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,,,27.8,38.0,935,24.61,674,93,60,49,50,9,60,1.58,45,3,7,2,2,1,
Opponent Total,,,27.5,38.0,730,19.21,516,70,48,41,41,14,57,1.5,36,4,4,5,7,1,
