Player,Nation,Pos,Age,90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Matches
Alfredo Talavera,mx MEX,GK,41-103,16.3,582,520,580,3,0,0,582,1,1,100.0,0,0.0,294,1532,867,0,0,0,1,0,237,0,Matches
Luis Alfonso Rodríguez,mx MEX,DF,32-343,15.6,986,47,311,503,181,9,986,25,13,52.0,12,48.0,526,2705,1398,33,19,2,15,6,552,59,Matches
Aitor García,es ESP,"MF,FW",29-280,12.7,500,5,60,230,227,30,500,43,21,48.8,16,37.2,300,1913,1060,38,26,11,35,6,353,73,Matches
Javier Salas,mx MEX,MF,30-132,12.5,631,41,231,372,36,6,631,6,3,50.0,3,50.0,397,1622,722,1,2,0,4,4,447,7,Matches
José García,mx MEX,DF,27-191,13.7,868,127,498,352,20,13,868,1,0,0.0,1,100.0,526,2287,1415,4,3,1,5,0,591,2,Matches
Moises Castillo,co COL,DF,22-220,13.0,793,93,461,317,20,9,793,16,8,50.0,8,50.0,475,2234,1096,7,4,2,10,6,501,3,Matches
Avilés Hurtado,co COL,"FW,MF",36-254,11.8,612,9,41,317,270,47,608,33,12,36.4,16,48.5,405,2572,1202,47,27,15,49,17,438,88,Matches
Diego Chávez Collins,mx MEX,"FW,MF",28-233,10.0,390,20,72,165,156,36,390,18,10,55.6,8,44.4,194,880,390,14,9,5,19,10,220,55,Matches
Denzell García,mx MEX,MF,20-137,9.9,578,20,118,402,73,1,578,17,13,76.5,3,17.6,352,1931,829,10,17,0,17,5,407,9,Matches
Aldo Cruz,mx MEX,DF,26-097,8.5,470,20,147,250,77,1,470,9,6,66.7,3,33.3,224,1055,489,6,6,0,13,4,253,21,Matches
Sebastián Saucedo,us USA,"FW,MF",26-342,7.3,323,5,37,164,124,8,323,17,8,47.1,5,29.4,208,1258,474,11,7,3,14,8,228,33,Matches
Andrija Vukčević,me MNE,DF,27-080,7.0,288,14,90,119,86,8,288,12,4,33.3,6,50.0,162,969,454,19,12,5,4,7,161,34,Matches
Christian Oliva,uy URU,MF,27-212,5.6,333,7,74,195,74,5,333,6,4,66.7,2,33.3,185,793,368,5,3,0,8,1,196,7,Matches
Michael Santos,uy URU,FW,30-292,5.3,113,5,9,50,55,21,113,5,2,40.0,3,60.0,59,337,187,7,8,3,17,3,64,22,Matches
Gonzalo Pelúa,uy URU,DF,20-208,4.5,302,47,150,152,8,1,302,10,5,50.0,5,50.0,174,1139,695,7,2,0,4,0,172,0,Matches
Diego Campillo,mx MEX,DF,22-072,3.7,231,25,103,111,20,4,231,3,0,0.0,3,100.0,111,594,414,7,6,0,2,1,117,3,Matches
Amaury Escoto,mx MEX,"FW,MF",31-030,4.6,119,4,9,49,62,20,119,4,0,0.0,4,100.0,63,347,113,3,2,0,13,2,84,15,Matches
Sebastián Pérez Bouquet,mx MEX,"MF,FW",20-191,4.6,233,2,31,117,86,4,233,16,6,37.5,10,62.5,149,872,421,10,11,2,13,5,158,24,Matches
Agustín Urzi,ar ARG,"MF,FW",23-240,3.8,218,2,23,84,113,15,218,20,7,35.0,13,65.0,129,768,276,9,12,1,14,10,150,41,Matches
Haret Ortega,mx MEX,DF,23-225,3.0,167,31,82,84,1,1,167,0,0,,0,,73,302,182,0,1,0,1,0,92,0,Matches
Diego Valoyes,co COL,MF,27-099,2.4,110,1,9,55,50,11,110,18,8,44.4,10,55.6,75,534,259,11,5,6,7,2,76,23,Matches
Santiago Ormeño,pe PER,"FW,MF",29-329,1.9,47,0,2,22,24,6,46,1,1,100.0,0,0.0,18,108,31,1,4,0,6,2,24,4,Matches
César Sosa,mx MEX,MF,19-251,1.2,55,5,13,42,0,0,55,2,0,0.0,1,50.0,35,204,106,1,0,0,2,0,33,1,Matches
Mario Osuna,mx MEX,"MF,FW",35-132,3.1,198,11,48,122,29,2,198,1,0,0.0,1,100.0,117,519,215,2,3,0,3,2,125,5,Matches
Ángel Zapata,mx MEX,MF,22-330,2.9,200,4,34,127,39,5,200,6,2,33.3,3,50.0,133,730,396,4,8,0,2,6,151,4,Matches
Francisco Nevarez,mx MEX,"DF,MF",23-027,0.7,40,3,14,22,5,0,40,1,1,100.0,0,0.0,21,185,50,0,2,0,0,2,30,2,Matches
Ramón Pasquel,mx MEX,GK,27-191,0.7,26,22,26,0,0,0,26,0,0,,0,,7,10,5,0,0,0,0,0,10,0,Matches
Jan Carmona,mx MEX,"FW,DF",19-253,0.5,31,0,3,13,15,1,31,3,1,33.3,2,66.7,17,73,39,1,1,0,0,1,15,3,Matches
Squad Total,,,28.9,17.0,9444,1090,3276,4439,1851,264,9439,294,136,46.3,138,46.9,5429,28473,14153,258,200,56,278,110,5885,538,
Opponent Total,,,28.2,17.0,10089,850,2879,4835,2489,362,10085,312,164,52.6,127,40.7,5699,30184,15441,317,239,78,271,136,6612,709,
