Player,Nation,Pos,Age,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Matches
Alfredo Talavera,mx MEX,GK,41-103,16.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Luis Alfonso Rodríguez,mx MEX,DF,32-343,15.6,0,7,0,0.0,0.45,0.0,0.0,,23.8,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
Aitor García,es ESP,"MF,FW",29-280,12.7,4,38,13,34.2,2.99,1.02,0.11,0.31,21.1,1,0,0,2.7,2.7,0.07,1.3,1.3,Matches
Javier Salas,mx MEX,MF,30-132,12.5,0,10,1,10.0,0.8,0.08,0.0,0.0,22.4,0,0,0,0.5,0.5,0.05,-0.5,-0.5,Matches
José García,mx MEX,DF,27-191,13.7,1,10,3,30.0,0.73,0.22,0.1,0.33,16.9,0,0,0,0.5,0.5,0.05,0.5,0.5,Matches
Moises Castillo,co COL,DF,22-220,13.0,0,4,1,25.0,0.31,0.08,0.0,0.0,16.4,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Avilés Hurtado,co COL,"FW,MF",36-254,11.8,6,18,6,33.3,1.52,0.51,0.11,0.33,22.2,2,4,4,4.9,1.8,0.1,1.1,0.2,Matches
Diego Chávez Collins,mx MEX,"FW,MF",28-233,10.0,1,19,3,15.8,1.89,0.3,0.05,0.33,14.3,0,0,0,0.9,0.9,0.05,0.1,0.1,Matches
Denzell García,mx MEX,MF,20-137,9.9,1,14,5,35.7,1.42,0.51,0.07,0.2,27.9,0,0,0,0.6,0.6,0.05,0.4,0.4,Matches
Aldo Cruz,mx MEX,DF,26-097,8.5,0,2,0,0.0,0.24,0.0,0.0,,25.1,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
Sebastián Saucedo,us USA,"FW,MF",26-342,7.3,1,15,4,26.7,2.07,0.55,0.07,0.25,27.8,3,0,0,0.8,0.8,0.05,0.2,0.2,Matches
Andrija Vukčević,me MNE,DF,27-080,7.0,1,3,1,33.3,0.43,0.14,0.33,1.0,11.7,0,0,0,0.4,0.4,0.13,0.6,0.6,Matches
Christian Oliva,uy URU,MF,27-212,5.6,0,7,4,57.1,1.25,0.72,0.0,0.0,27.4,1,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
Michael Santos,uy URU,FW,30-292,5.3,1,15,4,26.7,2.85,0.76,0.07,0.25,17.2,1,0,0,2.7,2.7,0.18,-1.7,-1.7,Matches
Gonzalo Pelúa,uy URU,DF,20-208,4.5,0,2,1,50.0,0.44,0.22,0.0,0.0,21.5,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Diego Campillo,mx MEX,DF,22-072,3.7,1,5,3,60.0,1.36,0.82,0.2,0.33,22.7,0,0,0,0.4,0.4,0.08,0.6,0.6,Matches
Amaury Escoto,mx MEX,"FW,MF",31-030,4.6,2,10,4,40.0,2.2,0.88,0.2,0.5,11.6,1,0,0,1.3,1.3,0.13,0.7,0.7,Matches
Sebastián Pérez Bouquet,mx MEX,"MF,FW",20-191,4.6,0,7,1,14.3,1.54,0.22,0.0,0.0,21.8,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
Agustín Urzi,ar ARG,"MF,FW",23-240,3.8,1,10,6,60.0,2.62,1.57,0.1,0.17,17.1,0,0,0,0.5,0.5,0.05,0.5,0.5,Matches
Haret Ortega,mx MEX,DF,23-225,3.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Diego Valoyes,co COL,MF,27-099,2.4,1,6,1,16.7,2.47,0.41,0.17,1.0,18.9,0,0,0,0.3,0.3,0.04,0.7,0.7,Matches
Santiago Ormeño,pe PER,"FW,MF",29-329,1.9,1,3,0,0.0,1.55,0.0,0.0,,20.4,0,1,1,0.9,0.1,0.05,0.1,-0.1,Matches
César Sosa,mx MEX,MF,19-251,1.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Mario Osuna,mx MEX,"MF,FW",35-132,3.1,0,2,0,0.0,0.65,0.0,0.0,,31.6,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Ángel Zapata,mx MEX,MF,22-330,2.9,1,5,1,20.0,1.72,0.34,0.2,1.0,29.1,0,0,0,0.1,0.1,0.02,0.9,0.9,Matches
Francisco Nevarez,mx MEX,"DF,MF",23-027,0.7,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Ramón Pasquel,mx MEX,GK,27-191,0.7,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Jan Carmona,mx MEX,"FW,DF",19-253,0.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Squad Total,,,28.9,17.0,23,212,62,29.2,12.47,3.65,0.08,0.29,20.9,9,5,5,18.1,14.4,0.07,4.9,3.6,
Opponent Total,,,28.2,17.0,34,230,84,36.5,13.53,4.94,0.13,0.36,17.9,8,4,4,26.7,23.6,0.1,7.3,6.4,
