Player,Nation,Pos,Age,90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Matches
Alfredo Talavera,mx MEX,GK,41-103,16.3,4,1,1,0,5,1,0,0,0,0,0,0,31,2,1,66.7,Matches
Luis Alfonso Rodríguez,mx MEX,DF,32-343,15.6,5,0,0,16,16,0,34,23,18,0,1,0,104,13,6,68.4,Matches
Aitor García,es ESP,"MF,FW",29-280,12.7,2,1,0,11,10,3,29,5,8,0,0,0,41,8,8,50.0,Matches
Javier Salas,mx MEX,MF,30-132,12.5,3,0,0,19,7,0,1,9,7,0,0,0,73,9,17,34.6,Matches
José García,mx MEX,DF,27-191,13.7,4,0,0,15,5,0,0,19,8,0,0,0,49,33,30,52.4,Matches
Moises Castillo,co COL,DF,22-220,13.0,5,0,0,12,5,0,0,23,19,0,0,0,90,19,21,47.5,Matches
Avilés Hurtado,co COL,"FW,MF",36-254,11.8,3,1,0,15,34,3,40,6,9,3,0,0,44,10,16,38.5,Matches
Diego Chávez Collins,mx MEX,"FW,MF",28-233,10.0,2,0,0,14,6,4,11,9,16,0,0,0,46,20,26,43.5,Matches
Denzell García,mx MEX,MF,20-137,9.9,0,0,0,12,12,0,4,4,8,0,0,0,66,11,10,52.4,Matches
Aldo Cruz,mx MEX,DF,26-097,8.5,0,0,0,2,2,1,14,6,7,0,0,0,33,5,6,45.5,Matches
Sebastián Saucedo,us USA,"FW,MF",26-342,7.3,3,1,0,5,26,2,21,3,8,0,0,0,31,0,8,0.0,Matches
Andrija Vukčević,me MNE,DF,27-080,7.0,1,0,0,5,4,1,21,7,5,0,0,0,33,4,3,57.1,Matches
Christian Oliva,uy URU,MF,27-212,5.6,1,0,0,1,5,0,30,2,6,0,0,0,35,3,5,37.5,Matches
Michael Santos,uy URU,FW,30-292,5.3,3,0,0,5,4,8,1,0,0,0,0,0,11,4,14,22.2,Matches
Gonzalo Pelúa,uy URU,DF,20-208,4.5,2,0,0,9,7,0,1,8,4,0,0,0,46,4,10,28.6,Matches
Diego Campillo,mx MEX,DF,22-072,3.7,2,0,0,1,2,0,0,3,4,0,1,0,18,1,6,14.3,Matches
Amaury Escoto,mx MEX,"FW,MF",31-030,4.6,0,0,0,1,6,3,2,0,0,0,0,0,9,12,16,42.9,Matches
Sebastián Pérez Bouquet,mx MEX,"MF,FW",20-191,4.6,1,0,0,4,3,0,5,3,9,0,0,0,18,4,5,44.4,Matches
Agustín Urzi,ar ARG,"MF,FW",23-240,3.8,1,0,0,9,4,0,24,8,5,0,0,0,21,3,3,50.0,Matches
Haret Ortega,mx MEX,DF,23-225,3.0,1,0,0,4,4,0,0,8,4,0,1,0,9,6,2,75.0,Matches
Diego Valoyes,co COL,MF,27-099,2.4,1,0,0,9,11,2,2,1,2,1,0,0,9,4,1,80.0,Matches
Santiago Ormeño,pe PER,"FW,MF",29-329,1.9,0,0,0,0,3,0,0,1,0,0,0,0,7,6,11,35.3,Matches
César Sosa,mx MEX,MF,19-251,1.2,1,0,0,3,1,0,0,0,1,0,0,0,11,2,0,100.0,Matches
Mario Osuna,mx MEX,"MF,FW",35-132,3.1,2,0,0,8,2,0,0,5,4,0,0,0,22,2,5,28.6,Matches
Ángel Zapata,mx MEX,MF,22-330,2.9,1,0,0,8,12,0,1,1,2,0,1,0,18,1,3,25.0,Matches
Francisco Nevarez,mx MEX,"DF,MF",23-027,0.7,1,0,0,2,1,0,1,0,0,0,0,0,3,1,1,50.0,Matches
Ramón Pasquel,mx MEX,GK,27-191,0.7,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,Matches
Jan Carmona,mx MEX,"FW,DF",19-253,0.5,0,0,0,0,0,0,1,1,0,0,0,0,2,1,0,100.0,Matches
Squad Total,,,28.9,17.0,50,4,1,190,197,28,243,155,154,4,4,0,882,188,234,44.5,
Opponent Total,,,28.2,17.0,45,4,2,213,180,25,339,127,156,2,5,1,911,234,187,55.6,
