Player,Nation,Pos,Age,90s,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Matches
Alfredo Talavera,mx MEX,GK,41-103,16.3,3,0.18,2,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Luis Alfonso Rodríguez,mx MEX,DF,32-343,15.6,38,2.43,28,3,2,0,4,1,3,0.19,2,1,0,0,0,0,Matches
Aitor García,es ESP,"MF,FW",29-280,12.7,29,2.28,17,1,5,3,2,1,1,0.08,1,0,0,0,0,0,Matches
Javier Salas,mx MEX,MF,30-132,12.5,15,1.2,13,1,0,0,0,1,0,0.0,0,0,0,0,0,0,Matches
José García,mx MEX,DF,27-191,13.7,11,0.8,6,3,0,1,0,1,1,0.07,0,0,0,1,0,0,Matches
Moises Castillo,co COL,DF,22-220,13.0,6,0.46,5,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Avilés Hurtado,co COL,"FW,MF",36-254,11.8,57,4.82,31,14,3,0,9,0,8,0.68,5,0,0,0,3,0,Matches
Diego Chávez Collins,mx MEX,"FW,MF",28-233,10.0,20,2.0,15,1,3,1,0,0,2,0.2,2,0,0,0,0,0,Matches
Denzell García,mx MEX,MF,20-137,9.9,26,2.64,20,0,3,1,2,0,0,0.0,0,0,0,0,0,0,Matches
Aldo Cruz,mx MEX,DF,26-097,8.5,14,1.65,12,2,0,0,0,0,4,0.47,3,1,0,0,0,0,Matches
Sebastián Saucedo,us USA,"FW,MF",26-342,7.3,24,3.19,8,7,3,4,2,0,0,0.0,0,0,0,0,0,0,Matches
Andrija Vukčević,me MNE,DF,27-080,7.0,7,1.0,3,0,1,0,3,0,0,0.0,0,0,0,0,0,0,Matches
Christian Oliva,uy URU,MF,27-212,5.6,27,4.83,10,13,1,2,1,0,5,0.89,1,3,0,0,1,0,Matches
Michael Santos,uy URU,FW,30-292,5.3,12,2.29,6,0,0,3,3,0,0,0.0,0,0,0,0,0,0,Matches
Gonzalo Pelúa,uy URU,DF,20-208,4.5,4,0.88,4,0,0,0,0,0,1,0.22,1,0,0,0,0,0,Matches
Diego Campillo,mx MEX,DF,22-072,3.7,8,2.18,7,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Amaury Escoto,mx MEX,"FW,MF",31-030,4.6,7,1.53,6,0,0,0,1,0,2,0.44,2,0,0,0,0,0,Matches
Sebastián Pérez Bouquet,mx MEX,"MF,FW",20-191,4.6,16,3.51,12,0,2,2,0,0,4,0.88,3,0,0,1,0,0,Matches
Agustín Urzi,ar ARG,"MF,FW",23-240,3.8,15,3.94,12,2,0,0,1,0,1,0.26,1,0,0,0,0,0,Matches
Haret Ortega,mx MEX,DF,23-225,3.0,3,1.0,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Diego Valoyes,co COL,MF,27-099,2.4,14,5.75,5,0,3,1,5,0,4,1.64,2,0,1,0,1,0,Matches
Santiago Ormeño,pe PER,"FW,MF",29-329,1.9,2,1.03,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
César Sosa,mx MEX,MF,19-251,1.2,1,0.87,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Mario Osuna,mx MEX,"MF,FW",35-132,3.1,5,1.63,5,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Ángel Zapata,mx MEX,MF,22-330,2.9,14,4.79,13,0,1,0,0,0,1,0.34,1,0,0,0,0,0,Matches
Francisco Nevarez,mx MEX,"DF,MF",23-027,0.7,3,4.03,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Ramón Pasquel,mx MEX,GK,27-191,0.7,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Jan Carmona,mx MEX,"FW,DF",19-253,0.5,2,4.0,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,,,28.9,17.0,383,22.53,251,48,27,20,33,4,37,2.18,24,5,1,2,5,0,
Opponent Total,,,28.2,17.0,417,24.53,305,38,29,24,16,5,60,3.53,41,4,4,4,4,3,
