Player,Nation,Pos,Age,MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Matches
Alfredo Talavera,mx MEX,GK,41-103,17,17,1469.0,16.3,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Luis Alfonso Rodríguez,mx MEX,DF,32-343,16,16,1408.0,15.6,0.0,2.0,2.0,0.0,0.0,0.0,5.0,0.0,0.2,0.2,1.3,1.6,33.0,71.0,59.0,0.0,0.13,0.13,0.0,0.13,0.02,0.08,0.1,0.02,0.1,Matches
Aitor García,es ESP,"MF,FW",29-280,15,14,1145.0,12.7,4.0,0.0,4.0,4.0,0.0,0.0,2.0,1.0,2.7,2.7,0.3,3.0,38.0,37.0,73.0,0.31,0.0,0.31,0.31,0.31,0.21,0.02,0.23,0.21,0.23,Matches
Javier Salas,mx MEX,MF,30-132,15,14,1124.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,0.5,0.3,0.7,1.0,27.0,7.0,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.06,0.04,0.06,Matches
José García,mx MEX,DF,27-191,15,13,1236.0,13.7,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.5,0.5,0.0,0.6,4.0,33.0,2.0,0.07,0.0,0.07,0.07,0.07,0.04,0.0,0.04,0.04,0.04,Matches
Moises Castillo,co COL,DF,22-220,13,13,1170.0,13.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.1,0.1,0.1,0.2,7.0,30.0,3.0,0.0,0.08,0.08,0.0,0.08,0.01,0.01,0.02,0.01,0.02,Matches
Avilés Hurtado,co COL,"FW,MF",36-254,15,12,1064.0,11.8,6.0,3.0,9.0,2.0,4.0,4.0,3.0,1.0,4.9,1.8,2.4,4.2,47.0,55.0,88.0,0.51,0.25,0.76,0.17,0.42,0.42,0.2,0.62,0.15,0.35,Matches
Diego Chávez Collins,mx MEX,"FW,MF",28-233,16,12,903.0,10.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.9,0.9,1.1,2.0,14.0,23.0,55.0,0.1,0.1,0.2,0.1,0.2,0.09,0.11,0.2,0.09,0.2,Matches
Denzell García,mx MEX,MF,20-137,14,11,889.0,9.9,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6,0.6,0.7,1.3,10.0,38.0,9.0,0.1,0.0,0.1,0.1,0.1,0.07,0.07,0.13,0.07,0.13,Matches
Aldo Cruz,mx MEX,DF,26-097,11,9,764.0,8.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,6.0,19.0,21.0,0.0,0.12,0.12,0.0,0.12,0.0,0.03,0.04,0.0,0.04,Matches
Sebastián Saucedo,us USA,"FW,MF",26-342,13,9,653.0,7.3,1.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,0.8,0.8,0.3,1.1,11.0,17.0,33.0,0.14,0.0,0.14,0.14,0.14,0.11,0.04,0.15,0.11,0.15,Matches
Andrija Vukčević,me MNE,DF,27-080,8,7,630.0,7.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.4,0.4,0.1,0.5,19.0,12.0,34.0,0.14,0.0,0.14,0.14,0.14,0.06,0.02,0.07,0.06,0.07,Matches
Christian Oliva,uy URU,MF,27-212,10,5,503.0,5.6,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,1.1,1.3,5.0,31.0,7.0,0.0,0.36,0.36,0.0,0.36,0.04,0.19,0.22,0.04,0.22,Matches
Michael Santos,uy URU,FW,30-292,8,5,473.0,5.3,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,2.7,2.7,0.1,2.8,7.0,9.0,22.0,0.19,0.0,0.19,0.19,0.19,0.52,0.01,0.53,0.52,0.53,Matches
Gonzalo Pelúa,uy URU,DF,20-208,6,5,407.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.1,7.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02,Matches
Diego Campillo,mx MEX,DF,22-072,5,4,330.0,3.7,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.4,0.4,0.0,0.4,7.0,18.0,3.0,0.27,0.0,0.27,0.27,0.27,0.11,0.01,0.12,0.11,0.12,Matches
Amaury Escoto,mx MEX,"FW,MF",31-030,10,3,410.0,4.6,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.3,1.3,0.2,1.5,3.0,8.0,15.0,0.44,0.0,0.44,0.44,0.44,0.29,0.04,0.33,0.29,0.33,Matches
Sebastián Pérez Bouquet,mx MEX,"MF,FW",20-191,8,3,410.0,4.6,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.3,0.5,10.0,21.0,24.0,0.0,0.44,0.44,0.0,0.44,0.05,0.06,0.11,0.05,0.11,Matches
Agustín Urzi,ar ARG,"MF,FW",23-240,11,3,343.0,3.8,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.5,0.5,0.5,1.0,9.0,12.0,41.0,0.26,0.0,0.26,0.26,0.26,0.13,0.12,0.25,0.13,0.25,Matches
Haret Ortega,mx MEX,DF,23-225,3,3,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,Matches
Diego Valoyes,co COL,MF,27-099,4,3,219.0,2.4,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.3,0.3,0.3,0.6,11.0,8.0,23.0,0.41,0.82,1.23,0.41,1.23,0.11,0.14,0.24,0.11,0.24,Matches
Santiago Ormeño,pe PER,"FW,MF",29-329,7,2,174.0,1.9,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.9,0.1,0.0,0.2,1.0,2.0,4.0,0.52,0.0,0.52,0.0,0.0,0.48,0.01,0.49,0.07,0.08,Matches
César Sosa,mx MEX,MF,19-251,2,2,104.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Mario Osuna,mx MEX,"MF,FW",35-132,12,1,275.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.1,2.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02,Matches
Ángel Zapata,mx MEX,MF,22-330,12,1,262.0,2.9,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.1,0.1,1.4,1.6,4.0,26.0,4.0,0.34,0.34,0.69,0.34,0.69,0.04,0.49,0.53,0.04,0.53,Matches
