Player,Nation,Pos,Age,MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,Matches
Fernando Beltrán,mx MEX,MF,25-236,17,1433.0,84.0,93.7,15.9,17,84.0,12,0,,0,1.58,20.0,19.0,1.0,0.06,0.99,19.4,18.2,1.2,0.08,1.74,Matches
Miguel Jiménez Ponce,mx MEX,GK,33-291,16,1425.0,89.0,93.1,15.8,15,90.0,15,1,75.0,1,1.61,20.0,21.0,-1.0,-0.06,-0.92,19.8,19.3,0.5,0.03,0.97,Matches
Ricardo Marín,mx MEX,FW,25-287,16,1139.0,71.0,74.4,12.7,15,74.0,4,1,24.0,0,1.5,15.0,18.0,-3.0,-0.24,-0.93,15.3,13.8,1.5,0.12,0.6,Matches
Gilberto Sepúlveda,mx MEX,DF,24-329,15,1297.0,86.0,84.8,14.4,14,89.0,13,1,45.0,0,1.6,20.0,16.0,4.0,0.28,1.82,18.1,17.6,0.5,0.04,0.44,Matches
Alan Mozo,mx MEX,DF,26-269,15,1286.0,86.0,84.1,14.3,14,89.0,12,1,45.0,2,1.53,18.0,18.0,0.0,0.0,0.0,16.0,17.2,-1.3,-0.09,-0.35,Matches
Roberto Alvarado,mx MEX,"FW,MF",25-114,13,1137.0,87.0,74.3,12.6,13,87.0,8,0,,0,1.4,15.0,19.0,-4.0,-0.32,-1.23,15.2,15.6,-0.3,-0.03,0.03,Matches
Fernando Rubén González,mx MEX,MF,29-337,16,1091.0,68.0,71.3,12.1,13,80.0,7,3,17.0,1,1.61,16.0,15.0,1.0,0.08,0.29,15.3,15.2,0.1,0.01,0.14,Matches
Jesús Orozco,mx MEX,DF,21-314,12,999.0,83.0,65.3,11.1,12,83.0,9,0,,0,1.5,13.0,15.0,-2.0,-0.18,-0.52,10.7,13.8,-3.1,-0.28,-0.7,Matches
Cristian Calderón,mx MEX,DF,26-220,13,1005.0,77.0,65.7,11.2,11,87.0,8,2,24.0,0,1.33,14.0,17.0,-3.0,-0.27,-0.78,13.5,15.2,-1.6,-0.14,-0.33,Matches
Antonio Briseño,mx MEX,DF,29-328,11,856.0,78.0,55.9,9.5,10,86.0,9,1,1.0,5,1.69,14.0,15.0,-1.0,-0.11,-0.24,11.0,11.9,-0.9,-0.1,-0.15,Matches
