Player,Nation,Pos,Age,MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Matches
Sergio Romero,ar ARG,GK,35.0,23,23,2070.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Jorge Figal,ar ARG,DF,28.0,24,23,1988.0,22.1,3.0,0.0,3.0,3.0,0.0,0.0,7.0,1.0,1.6,1.6,0.1,1.7,22.0,53.0,6.0,0.14,0.0,0.14,0.14,0.14,0.07,0.0,0.07,0.07,0.07,Matches
Guillermo Matías Fernández,ar ARG,MF,31.0,22,21,1755.0,19.5,2.0,2.0,4.0,2.0,0.0,0.0,10.0,0.0,1.6,1.6,2.6,4.1,20.0,105.0,56.0,0.1,0.1,0.21,0.1,0.21,0.08,0.13,0.21,0.08,0.21,Matches
Alan Varela,ar ARG,MF,21.0,24,20,1708.0,19.0,0.0,1.0,1.0,0.0,0.0,0.0,10.0,0.0,0.3,0.3,0.6,0.9,9.0,68.0,9.0,0.0,0.05,0.05,0.0,0.05,0.01,0.03,0.05,0.01,0.05,Matches
Luis Advíncula,pe PER,"DF,FW",32.0,18,16,1438.0,16.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.3,0.3,2.7,2.9,33.0,73.0,81.0,0.0,0.19,0.19,0.0,0.19,0.02,0.17,0.18,0.02,0.18,Matches
Bruno Valdez,py PAR,DF,30.0,18,16,1332.0,14.8,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,0.2,1.2,6.0,46.0,2.0,0.0,0.0,0.0,0.0,0.0,0.07,0.01,0.08,0.07,0.08,Matches
Frank Fabra,co COL,DF,31.0,18,15,1391.0,15.5,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.3,0.3,2.2,2.5,38.0,97.0,79.0,0.0,0.06,0.06,0.0,0.06,0.02,0.14,0.16,0.02,0.16,Matches
Sebastián Villa,co COL,"FW,MF",26.0,18,15,1341.0,14.9,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,2.3,2.3,3.7,6.0,92.0,61.0,170.0,0.0,0.13,0.13,0.0,0.13,0.15,0.25,0.4,0.15,0.4,Matches
Marcelo Weigandt,ar ARG,DF,23.0,15,14,1212.0,13.5,0.0,3.0,3.0,0.0,0.0,0.0,2.0,1.0,0.5,0.5,1.0,1.5,24.0,51.0,74.0,0.0,0.22,0.22,0.0,0.22,0.04,0.07,0.11,0.04,0.11,Matches
Cristian Medina,ar ARG,"MF,FW",20.0,23,13,1327.0,14.7,3.0,1.0,4.0,3.0,0.0,0.0,4.0,0.0,2.4,2.4,1.0,3.4,42.0,73.0,53.0,0.2,0.07,0.27,0.2,0.27,0.16,0.07,0.23,0.16,0.23,Matches
Miguel Merentiel,uy URU,FW,26.0,23,13,1231.0,13.7,7.0,2.0,9.0,7.0,0.0,0.0,3.0,1.0,6.4,6.4,0.8,7.2,13.0,19.0,71.0,0.51,0.15,0.66,0.51,0.66,0.47,0.06,0.53,0.47,0.53,Matches
