Player,Nation,Pos,Age,90s,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Matches
Sergio Romero,ar ARG,GK,35.0,23.0,1,0.04,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Jorge Figal,ar ARG,DF,28.0,22.1,12,0.54,9,0,2,1,0,0,1,0.05,0,0,0,1,0,0,Matches
Guillermo Matías Fernández,ar ARG,MF,31.0,19.5,54,2.77,42,8,3,0,1,0,4,0.21,3,1,0,0,0,0,Matches
Alan Varela,ar ARG,MF,21.0,19.0,34,1.79,26,2,2,3,0,1,2,0.11,2,0,0,0,0,0,Matches
Luis Advíncula,pe PER,"DF,FW",32.0,16.0,39,2.44,30,3,3,0,2,1,8,0.5,6,0,1,0,1,0,Matches
Bruno Valdez,py PAR,DF,30.0,14.8,5,0.34,5,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Frank Fabra,co COL,DF,31.0,15.5,42,2.72,34,2,4,1,0,1,2,0.13,1,0,1,0,0,0,Matches
Sebastián Villa,co COL,"FW,MF",26.0,14.9,64,4.3,35,16,4,1,7,1,8,0.54,5,2,1,0,0,0,Matches
Marcelo Weigandt,ar ARG,DF,23.0,13.5,16,1.19,15,0,0,1,0,0,5,0.37,5,0,0,0,0,0,Matches
Cristian Medina,ar ARG,"MF,FW",20.0,14.7,27,1.83,23,0,4,0,0,0,2,0.14,1,0,1,0,0,0,Matches
Miguel Merentiel,uy URU,FW,26.0,13.7,22,1.61,13,0,3,3,3,0,4,0.29,2,0,2,0,0,0,Matches
Óscar Romero,py PAR,"MF,FW",30.0,11.9,63,5.31,40,14,3,3,3,0,5,0.42,4,1,0,0,0,0,Matches
Darío Benedetto,ar ARG,FW,32.0,9.9,15,1.51,13,0,1,0,1,0,1,0.1,1,0,0,0,0,0,Matches
Nicolás Valentini,ar ARG,DF,21.0,11.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Valentín Barco,ar ARG,"DF,FW",18.0,9.2,16,1.75,9,1,3,0,3,0,2,0.22,1,0,1,0,0,0,Matches
Ignacio Fernández,ar ARG,MF,20.0,10.8,30,2.77,24,0,1,1,3,1,2,0.18,2,0,0,0,0,0,Matches
Facundo Roncaglia,ar ARG,DF,35.0,10.8,12,1.11,10,0,2,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Luca Langoni,ar ARG,"FW,MF",20.0,7.9,21,2.67,12,0,3,1,4,1,2,0.25,1,0,0,1,0,0,Matches
Juan Ramírez,ar ARG,"MF,FW",29.0,6.2,17,2.74,13,0,0,0,4,0,1,0.16,1,0,0,0,0,0,Matches
Martín Payero,ar ARG,MF,24.0,5.6,23,4.11,12,2,2,1,5,1,4,0.71,2,0,1,0,1,0,Matches
Felicia Karlsson,ar ARG,DF,29.0,5.1,3,0.58,2,0,0,0,1,0,0,0.0,0,0,0,0,0,0,Matches
Luis Vázquez,ar ARG,FW,22.0,4.8,7,1.44,5,0,0,1,1,0,2,0.41,1,0,0,1,0,0,Matches
Javier Hernán García,ar ARG,GK,36.0,4.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Nicolás Orsini,ar ARG,FW,28.0,2.3,5,2.21,2,0,0,1,1,1,1,0.44,1,0,0,0,0,0,Matches
Norberto Briasco,am ARM,"FW,MF",26.0,3.8,18,4.75,12,1,2,0,2,1,4,1.06,3,0,1,0,0,0,Matches
Esteban Rolón,ar ARG,MF,27.0,1.6,4,2.48,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Nahuel Génez,ar ARG,DF,19.0,1.0,1,1.0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Exequiel Zeballos,ar ARG,"MF,FW",20.0,1.2,6,5.05,2,2,2,0,0,0,1,0.84,0,1,0,0,0,0,Matches
Aaron Anselmino,ar ARG,DF,17.0,0.5,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Diego González,ar ARG,MF,34.0,0.4,1,2.81,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Brandon Cortés,cl CHI,FW,21.0,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Javier Morales,ar ARG,FW,19.0,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,,,27.8,27.0,558,20.67,394,51,45,18,41,9,61,2.26,42,5,9,3,2,0,
Opponent Total,,,27.2,27.0,459,17.0,291,50,29,37,36,16,29,1.07,18,2,2,4,2,1,
