Player,Nation,Pos,Age,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Matches
Sergio Romero,ar ARG,GK,35.0,23.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Jorge Figal,ar ARG,DF,28.0,22.1,3,17,5,29.4,0.77,0.23,0.18,0.6,15.1,0,0,0,1.6,1.6,0.09,1.4,1.4,Matches
Guillermo Matías Fernández,ar ARG,MF,31.0,19.5,2,13,3,23.1,0.67,0.15,0.15,0.67,20.0,0,0,0,1.6,1.6,0.12,0.4,0.4,Matches
Alan Varela,ar ARG,MF,21.0,19.0,0,12,1,8.3,0.63,0.05,0.0,0.0,28.3,0,0,0,0.3,0.3,0.02,-0.3,-0.3,Matches
Luis Advíncula,pe PER,"DF,FW",32.0,16.0,0,9,5,55.6,0.56,0.31,0.0,0.0,23.7,0,0,0,0.3,0.3,0.03,-0.3,-0.3,Matches
Bruno Valdez,py PAR,DF,30.0,14.8,0,9,2,22.2,0.61,0.14,0.0,0.0,8.8,0,0,0,1.0,1.0,0.12,-1.0,-1.0,Matches
Frank Fabra,co COL,DF,31.0,15.5,0,3,1,33.3,0.19,0.06,0.0,0.0,22.5,0,0,0,0.3,0.3,0.1,-0.3,-0.3,Matches
Sebastián Villa,co COL,"FW,MF",26.0,14.9,0,37,11,29.7,2.48,0.74,0.0,0.0,23.8,8,0,0,2.3,2.3,0.06,-2.3,-2.3,Matches
Marcelo Weigandt,ar ARG,DF,23.0,13.5,0,9,3,33.3,0.67,0.22,0.0,0.0,17.0,0,0,0,0.5,0.5,0.06,-0.5,-0.5,Matches
Cristian Medina,ar ARG,"MF,FW",20.0,14.7,3,17,8,47.1,1.15,0.54,0.18,0.38,19.7,0,0,0,2.4,2.4,0.14,0.6,0.6,Matches
Miguel Merentiel,uy URU,FW,26.0,13.7,7,31,12,38.7,2.27,0.88,0.23,0.58,14.2,2,0,0,6.4,6.4,0.21,0.6,0.6,Matches
Óscar Romero,py PAR,"MF,FW",30.0,11.9,2,39,12,30.8,3.29,1.01,0.05,0.17,27.1,12,0,0,1.8,1.8,0.05,0.2,0.2,Matches
Darío Benedetto,ar ARG,FW,32.0,9.9,3,21,5,23.8,2.12,0.5,0.14,0.6,11.7,0,0,0,3.7,3.7,0.17,-0.7,-0.7,Matches
Nicolás Valentini,ar ARG,DF,21.0,11.2,1,7,4,57.1,0.63,0.36,0.14,0.25,13.4,0,0,0,0.4,0.4,0.06,0.6,0.6,Matches
Valentín Barco,ar ARG,"DF,FW",18.0,9.2,1,7,2,28.6,0.76,0.22,0.14,0.5,22.5,0,0,0,0.4,0.4,0.05,0.6,0.6,Matches
Ignacio Fernández,ar ARG,MF,20.0,10.8,0,9,1,11.1,0.83,0.09,0.0,0.0,26.1,0,0,0,0.5,0.5,0.05,-0.5,-0.5,Matches
Facundo Roncaglia,ar ARG,DF,35.0,10.8,0,3,1,33.3,0.28,0.09,0.0,0.0,11.0,0,0,0,0.2,0.2,0.07,-0.2,-0.2,Matches
Luca Langoni,ar ARG,"FW,MF",20.0,7.9,3,19,5,26.3,2.42,0.64,0.16,0.6,15.0,0,0,0,2.4,2.4,0.13,0.6,0.6,Matches
Juan Ramírez,ar ARG,"MF,FW",29.0,6.2,0,4,0,0.0,0.64,0.0,0.0,,22.5,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
Martín Payero,ar ARG,MF,24.0,5.6,4,15,5,33.3,2.68,0.89,0.27,0.8,19.8,2,0,0,1.2,1.2,0.08,2.8,2.8,Matches
Felicia Karlsson,ar ARG,DF,29.0,5.1,0,3,1,33.3,0.58,0.19,0.0,0.0,20.4,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
Luis Vázquez,ar ARG,FW,22.0,4.8,1,9,5,55.6,1.86,1.03,0.11,0.2,13.4,0,0,0,1.3,1.3,0.14,-0.3,-0.3,Matches
Javier Hernán García,ar ARG,GK,36.0,4.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Nicolás Orsini,ar ARG,FW,28.0,2.3,0,7,1,14.3,3.09,0.44,0.0,0.0,12.0,0,0,0,0.7,0.7,0.1,-0.7,-0.7,Matches
Norberto Briasco,am ARM,"FW,MF",26.0,3.8,1,7,4,57.1,1.85,1.06,0.14,0.25,22.1,0,0,0,0.5,0.5,0.07,0.5,0.5,Matches
Esteban Rolón,ar ARG,MF,27.0,1.6,0,1,0,0.0,0.62,0.0,0.0,,31.6,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
Nahuel Génez,ar ARG,DF,19.0,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Exequiel Zeballos,ar ARG,"MF,FW",20.0,1.2,1,6,2,33.3,5.09,1.7,0.17,0.5,20.4,1,0,0,0.9,0.9,0.14,0.1,0.1,Matches
Aaron Anselmino,ar ARG,DF,17.0,0.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Diego González,ar ARG,MF,34.0,0.4,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Brandon Cortés,cl CHI,FW,21.0,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Javier Morales,ar ARG,FW,19.0,0.1,0,1,0,0.0,10.0,0.0,0.0,,24.8,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
Squad Total,,,27.8,27.0,32,315,99,31.4,11.67,3.67,0.1,0.32,19.4,25,0,0,30.5,30.5,0.1,1.5,1.5,
Opponent Total,,,27.2,27.0,22,295,88,29.8,10.93,3.26,0.06,0.22,18.9,19,3,6,29.2,24.5,0.09,-7.2,-5.5,
