Player,Nation,Pos,Age,90s,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Matches
Claudio Corvalán,ar ARG,DF,33.0,24.7,27.0,1.09,21.0,4.0,0.0,1.0,0.0,1.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Federico Vera,ar ARG,DF,24.0,21.0,37.0,1.77,19.0,7.0,4.0,1.0,5.0,1.0,3.0,0.14,2.0,0.0,1.0,0.0,0.0,0.0,Matches
Franco Calderón,ar ARG,DF,24.0,21.9,10.0,0.46,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Imanol Machuca,ar ARG,"FW,MF",23.0,20.7,75.0,3.63,41.0,10.0,15.0,3.0,6.0,0.0,5.0,0.24,2.0,0.0,2.0,0.0,1.0,0.0,Matches
Mauro Luna Diale,ar ARG,"MF,FW",23.0,20.3,52.0,2.57,34.0,0.0,5.0,5.0,8.0,0.0,4.0,0.2,3.0,0.0,0.0,0.0,1.0,0.0,Matches
Yeison Gordillo,co COL,MF,30.0,19.9,17.0,0.85,16.0,0.0,0.0,0.0,0.0,1.0,1.0,0.05,0.0,0.0,0.0,0.0,0.0,1.0,Matches
Kevin Zenon,ar ARG,"DF,MF",21.0,16.7,50.0,3.0,30.0,14.0,2.0,1.0,2.0,1.0,1.0,0.06,0.0,0.0,0.0,0.0,1.0,0.0,Matches
Enzo Martín Roldán,ar ARG,MF,22.0,16.5,55.0,3.33,30.0,11.0,4.0,5.0,2.0,3.0,2.0,0.12,1.0,1.0,0.0,0.0,0.0,0.0,Matches
Santiago Mele,uy URU,GK,25.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Jerónimo Domina,ar ARG,FW,17.0,12.8,26.0,2.03,17.0,0.0,2.0,5.0,1.0,1.0,2.0,0.16,1.0,0.0,0.0,0.0,0.0,1.0,Matches
Oscar Piris,ar ARG,DF,33.0,12.0,15.0,1.25,11.0,0.0,0.0,2.0,0.0,2.0,1.0,0.08,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Luciano Aued,ar ARG,MF,35.0,11.3,21.0,1.86,13.0,1.0,0.0,5.0,1.0,1.0,2.0,0.18,0.0,0.0,0.0,1.0,0.0,1.0,Matches
Lucas Esquivel,ar ARG,DF,21.0,11.5,27.0,2.35,16.0,6.0,4.0,0.0,0.0,1.0,1.0,0.09,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Sebastián Moyano,ar ARG,GK,32.0,11.0,1.0,0.09,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Nicolás Paz,ar ARG,DF,20.0,9.9,5.0,0.5,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Daniel Juárez,ar ARG,"MF,FW",21.0,7.2,19.0,2.62,12.0,0.0,2.0,4.0,1.0,0.0,3.0,0.41,2.0,0.0,1.0,0.0,0.0,0.0,Matches
Ezequiel Cañete,ar ARG,"FW,MF",23.0,6.6,13.0,1.97,12.0,0.0,0.0,0.0,1.0,0.0,1.0,0.15,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Junior Marabel,py PAR,FW,24.0,6.5,11.0,1.69,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
