Player,Nation,Pos,Age,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Matches
Claudio Corvalán,ar ARG,DF,33.0,24.7,0,15,4,26.7,0.61,0.16,0.0,0.0,16.5,0.0,0,0,0.8,0.8,0.05,-0.8,-0.8,Matches
Federico Vera,ar ARG,DF,24.0,21.0,0,13,2,15.4,0.62,0.1,0.0,0.0,19.2,0.0,0,0,0.6,0.6,0.05,-0.6,-0.6,Matches
Franco Calderón,ar ARG,DF,24.0,21.9,0,10,2,20.0,0.46,0.09,0.0,0.0,11.7,0.0,0,0,0.6,0.6,0.06,-0.6,-0.6,Matches
Imanol Machuca,ar ARG,"FW,MF",23.0,20.7,4,34,13,38.2,1.65,0.63,0.12,0.31,19.6,5.0,0,0,2.8,2.8,0.08,1.2,1.2,Matches
Mauro Luna Diale,ar ARG,"MF,FW",23.0,20.3,3,29,10,34.5,1.43,0.49,0.07,0.2,18.0,0.0,1,1,3.4,2.7,0.09,-0.4,-0.7,Matches
Yeison Gordillo,co COL,MF,30.0,19.9,1,18,5,27.8,0.9,0.25,0.06,0.2,23.9,0.0,0,0,0.6,0.6,0.03,0.4,0.4,Matches
Kevin Zenon,ar ARG,"DF,MF",21.0,16.7,2,21,6,28.6,1.26,0.36,0.1,0.33,23.8,4.0,0,0,1.2,1.2,0.06,0.8,0.8,Matches
Enzo Martín Roldán,ar ARG,MF,22.0,16.5,1,31,10,32.3,1.88,0.61,0.03,0.1,24.7,1.0,0,0,1.1,1.1,0.03,-0.1,-0.1,Matches
Santiago Mele,uy URU,GK,25.0,16.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches
Jerónimo Domina,ar ARG,FW,17.0,12.8,3,22,9,40.9,1.72,0.7,0.14,0.33,17.0,0.0,0,0,2.1,2.1,0.1,0.9,0.9,Matches
Oscar Piris,ar ARG,DF,33.0,12.0,1,8,1,12.5,0.67,0.08,0.13,1.0,12.4,0.0,0,0,1.2,1.2,0.15,-0.2,-0.2,Matches
Luciano Aued,ar ARG,MF,35.0,11.3,1,13,4,30.8,1.15,0.36,0.08,0.25,17.3,1.0,0,0,1.0,1.0,0.08,0.0,0.0,Matches
Lucas Esquivel,ar ARG,DF,21.0,11.5,0,14,4,28.6,1.22,0.35,0.0,0.0,26.9,1.0,0,0,0.4,0.4,0.03,-0.4,-0.4,Matches
Sebastián Moyano,ar ARG,GK,32.0,11.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches
Nicolás Paz,ar ARG,DF,20.0,9.9,0,3,1,33.3,0.3,0.1,0.0,0.0,16.8,0.0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
Daniel Juárez,ar ARG,"MF,FW",21.0,7.2,0,15,3,20.0,2.07,0.41,0.0,0.0,22.5,0.0,0,0,0.7,0.7,0.05,-0.7,-0.7,Matches
Ezequiel Cañete,ar ARG,"FW,MF",23.0,6.6,0,9,3,33.3,1.37,0.46,0.0,0.0,20.3,0.0,0,0,0.5,0.5,0.06,-0.5,-0.5,Matches
Junior Marabel,py PAR,FW,24.0,6.5,0,12,4,33.3,1.85,0.62,0.0,0.0,15.3,0.0,0,0,1.3,1.3,0.11,-1.3,-1.3,Matches
Thiago Vecino,uy URU,FW,23.0,4.9,0,14,2,14.3,2.86,0.41,0.0,0.0,19.0,0.0,0,0,1.0,1.0,0.07,-1.0,-1.0,Matches
Francisco Gerometta,ar ARG,"DF,MF",23.0,5.7,0,4,1,25.0,0.7,0.17,0.0,0.0,20.5,0.0,0,0,0.3,0.3,0.09,-0.3,-0.3,Matches
Joaquín Mosqueira,,MF,,4.4,0,4,0,0.0,0.91,0.0,0.0,,,,0,0,,,,,,Matches
Mateo Del Blanco,ar ARG,"DF,MF",19.0,3.7,0,4,2,50.0,1.09,0.54,0.0,0.0,23.5,0.0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
Tomás González,ar ARG,"MF,FW",19.0,2.8,1,15,5,33.3,5.36,1.79,0.07,0.2,22.2,0.0,0,0,1.1,1.1,0.07,-0.1,-0.1,Matches
Juan Ludueña,ar ARG,DF,19.0,2.7,0,0,0,,0.0,0.0,,,,,0,0,,,,,,Matches
Mariano Meynier,ar ARG,FW,19.0,0.9,0,1,0,0.0,1.06,0.0,0.0,,11.8,0.0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
Gastón Comas,ar ARG,MF,24.0,0.7,0,1,0,0.0,1.34,0.0,0.0,,24.4,0.0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
Bryan Castrillón,co COL,"FW,MF",23.0,2.6,2,6,3,50.0,2.29,1.14,0.33,0.67,13.9,0.0,0,0,1.5,1.5,0.25,0.5,0.5,Matches
Lisandro Morales,ar ARG,DF,19.0,0.3,0,0,0,,0.0,0.0,,,,,0,0,,,,,,Matches
Valentino Venetucci,,,,0.0,0,0,0,,0.0,0.0,,,,,0,0,,,,,,Matches
Squad Total,,,25.6,27.0,19,316,94,29.7,11.7,3.48,0.06,0.19,19.7,12.0,1,1,22.4,21.6,0.07,-3.4,-3.6,
Opponent Total,,,27.2,27.0,25,317,86,27.1,11.74,3.19,0.07,0.26,18.9,16.0,3,4,28.9,25.7,0.08,-3.9,-3.7,
