Player,Nation,Pos,Age,90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,Expected_xA,Expected_A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Claudio Corvalán,ar ARG,DF,33.0,24.7,842.0,1125.0,74.8,16269.0,8483.0,327.0,368.0,88.9,410.0,483.0,84.9,102.0,237.0,43.0,1,1.0,0.9,0.0,9.0,69.0,6.0,2.0,77.0,Matches
Federico Vera,ar ARG,DF,24.0,21.0,508.0,822.0,61.8,8562.0,3938.0,257.0,318.0,80.8,201.0,301.0,66.8,45.0,134.0,33.6,2,1.0,1.0,1.0,9.0,41.0,12.0,6.0,53.0,Matches
Franco Calderón,ar ARG,DF,24.0,21.9,583.0,736.0,79.2,11704.0,4297.0,165.0,193.0,85.5,354.0,406.0,87.2,59.0,107.0,55.1,0,0.0,0.1,0.0,1.0,19.0,0.0,0.0,31.0,Matches
Imanol Machuca,ar ARG,"FW,MF",23.0,20.7,372.0,545.0,68.3,5833.0,1612.0,204.0,243.0,84.0,118.0,170.0,69.4,30.0,65.0,46.2,1,2.6,3.4,-1.6,31.0,21.0,25.0,6.0,58.0,Matches
Mauro Luna Diale,ar ARG,"MF,FW",23.0,20.3,417.0,580.0,71.9,6322.0,1699.0,237.0,297.0,79.8,148.0,192.0,77.1,21.0,37.0,56.8,3,1.9,1.6,1.1,23.0,37.0,21.0,3.0,73.0,Matches
Yeison Gordillo,co COL,MF,30.0,19.9,616.0,748.0,82.4,9471.0,2803.0,336.0,383.0,87.7,216.0,251.0,86.1,40.0,58.0,69.0,0,0.1,0.3,-0.1,6.0,41.0,5.0,1.0,42.0,Matches
Kevin Zenon,ar ARG,"DF,MF",21.0,16.7,471.0,747.0,63.1,8284.0,4034.0,220.0,260.0,84.6,175.0,265.0,66.0,62.0,151.0,41.1,0,1.0,1.8,-1.0,24.0,54.0,21.0,9.0,88.0,Matches
Enzo Martín Roldán,ar ARG,MF,22.0,16.5,502.0,701.0,71.6,9901.0,2899.0,197.0,239.0,82.4,211.0,265.0,79.6,81.0,144.0,56.3,1,1.0,1.3,0.0,20.0,50.0,11.0,5.0,70.0,Matches
Santiago Mele,uy URU,GK,25.0,16.0,264.0,400.0,66.0,7655.0,5665.0,51.0,51.0,100.0,106.0,106.0,100.0,100.0,236.0,42.4,0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,Matches
Jerónimo Domina,ar ARG,FW,17.0,12.8,159.0,249.0,63.9,2363.0,652.0,84.0,111.0,75.7,46.0,65.0,70.8,14.0,21.0,66.7,1,0.8,0.7,0.2,12.0,19.0,10.0,4.0,25.0,Matches
