Player,Nation,Pos,Age,90s,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Matches
Ignacio De Arruabarrena,uy URU,GK,26-348,15.0,1,0.07,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Rafa Mújica,es ESP,FW,25-062,13.4,29,2.16,17,0,3,4,5,0,1,0.07,0,0,1,0,0,0,Matches
Cristo González,es ESP,"FW,MF",26-067,12.8,49,3.82,33,2,5,6,2,1,7,0.55,5,0,1,1,0,0,Matches
Morlaye Sylla,gn GUI,MF,25-156,12.0,51,4.23,39,2,4,3,1,2,5,0.42,5,0,0,0,0,0,Matches
David Simão,pt POR,MF,33-229,12.0,38,3.15,23,11,0,0,3,1,5,0.42,4,1,0,0,0,0,Matches
Jason,es ESP,"MF,FW",29-177,11.8,41,3.47,27,7,2,1,4,0,2,0.17,2,0,0,0,0,0,Matches
Francisco Montero,es ESP,DF,24-350,12.0,8,0.67,8,0,0,0,0,0,1,0.08,1,0,0,0,0,0,Matches
Nino Galović,hr CRO,DF,31-177,11.8,4,0.34,4,0,0,0,0,0,1,0.08,1,0,0,0,0,0,Matches
Tiago Esgaio,pt POR,DF,28-151,11.5,28,2.44,23,4,0,1,0,0,4,0.35,3,1,0,0,0,0,Matches
Eboue Kouassi,ci CIV,MF,26-017,7.6,15,1.98,13,1,0,1,0,0,2,0.26,1,0,0,1,0,0,Matches
Weverson,br BRA,"DF,MF",23-178,6.9,12,1.73,11,0,1,0,0,0,2,0.29,2,0,0,0,0,0,Matches
Rafael Fernandes,pt POR,DF,21-185,7.4,7,0.94,5,0,0,2,0,0,0,0.0,0,0,0,0,0,0,Matches
Alfonso Trezza,uy URU,"FW,MF",24-191,6.8,16,2.36,9,0,0,2,3,2,0,0.0,0,0,0,0,0,0,Matches
Bogdan Milovanov,ua UKR,"DF,MF",25-255,6.3,14,2.24,9,5,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Pedro Santos,pt POR,MF,23-079,2.6,11,4.25,9,0,1,0,0,1,0,0.0,0,0,0,0,0,0,Matches
Oriol Busquets,es ESP,MF,24-344,2.5,2,0.79,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Quaresma,br BRA,DF,27-130,2.1,5,2.37,4,0,0,1,0,0,1,0.47,0,0,0,1,0,0,Matches
Matí­as Rocha,uy URU,DF,22-320,0.6,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Jerome Opoku,gh GHA,DF,25-077,1.5,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Vitinho,br BRA,"FW,MF",23-360,0.9,2,2.28,1,0,1,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Miguel Puche García,es ESP,"FW,MF",22-244,2.1,8,3.89,6,0,1,1,0,0,0,0.0,0,0,0,0,0,0,Matches
André Bukia,cd COD,"MF,FW",28-302,1.3,8,5.9,6,0,0,1,1,0,1,0.74,1,0,0,0,0,0,Matches
Moses Yaw,gh GHA,"DF,MF",24-357,0.7,3,4.29,0,1,0,0,2,0,0,0.0,0,0,0,0,0,0,Matches
Benji Michel,us USA,"FW,MF",26-068,0.3,2,6.67,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Yusuf Lawal,ng NGA,"FW,MF",25-282,0.3,3,10.0,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,,,26.8,15.0,357,23.8,255,33,18,23,21,7,32,2.13,25,2,2,3,0,0,
Opponent Total,,,26.9,15.0,287,19.13,201,31,18,15,21,1,38,2.53,30,3,1,1,3,0,
