Player,Nation,Pos,Age,90s,Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Matches
Ignacio De Arruabarrena,uy URU,GK,26-348,15.0,499,346,152,44,0,0,0,1,0,0,0,0,335,1,0,Matches
Rafa Mújica,es ESP,FW,25-062,13.4,195,176,19,1,2,1,0,1,0,0,0,0,153,0,7,Matches
Cristo González,es ESP,"FW,MF",26-067,12.8,384,369,12,2,7,0,13,3,1,1,0,0,279,3,20,Matches
Morlaye Sylla,gn GUI,MF,25-156,12.0,554,520,31,12,1,5,9,10,5,3,0,0,450,3,14,Matches
David Simão,pt POR,MF,33-229,12.0,771,687,78,37,2,8,58,1,40,21,11,3,609,6,5,Matches
Jason,es ESP,"MF,FW",29-177,11.8,443,372,69,23,1,3,67,23,19,11,5,1,310,2,17,Matches
Francisco Montero,es ESP,DF,24-350,12.0,704,663,40,30,1,5,4,6,0,0,0,0,572,1,5,Matches
Nino Galović,hr CRO,DF,31-177,11.8,607,588,17,16,1,1,0,1,0,0,0,0,533,2,5,Matches
Tiago Esgaio,pt POR,DF,28-151,11.5,693,538,154,15,2,3,17,139,0,0,0,0,518,1,15,Matches
Eboue Kouassi,ci CIV,MF,26-017,7.6,348,336,12,10,1,1,1,2,0,0,0,0,299,0,3,Matches
Weverson,br BRA,"DF,MF",23-178,6.9,342,273,68,4,0,1,32,63,1,1,0,0,257,1,14,Matches
Rafael Fernandes,pt POR,DF,21-185,7.4,382,373,9,8,0,1,1,0,0,0,0,0,347,0,2,Matches
Alfonso Trezza,uy URU,"FW,MF",24-191,6.8,194,178,14,1,1,0,18,11,0,0,0,0,127,2,8,Matches
Bogdan Milovanov,ua UKR,"DF,MF",25-255,6.3,333,261,70,2,0,2,24,68,0,0,0,0,230,2,9,Matches
Pedro Santos,pt POR,MF,23-079,2.6,229,215,14,9,0,4,14,1,4,2,2,0,202,0,1,Matches
Oriol Busquets,es ESP,MF,24-344,2.5,127,123,3,3,0,1,1,0,0,0,0,0,114,1,0,Matches
Quaresma,br BRA,DF,27-130,2.1,97,75,22,3,0,2,9,19,0,0,0,0,71,0,3,Matches
Matí­as Rocha,uy URU,DF,22-320,0.6,35,35,0,0,0,0,0,0,0,0,0,0,27,0,0,Matches
Jerome Opoku,gh GHA,DF,25-077,1.5,48,41,7,5,0,1,0,0,0,0,0,0,37,0,3,Matches
Vitinho,br BRA,"FW,MF",23-360,0.9,42,41,1,1,1,0,0,0,0,0,0,0,31,0,1,Matches
Miguel Puche García,es ESP,"FW,MF",22-244,2.1,65,60,5,0,1,1,5,3,0,0,0,0,50,0,3,Matches
André Bukia,cd COD,"MF,FW",28-302,1.3,71,66,5,0,0,0,18,4,1,1,0,0,48,0,6,Matches
Moses Yaw,gh GHA,"DF,MF",24-357,0.7,39,24,14,1,0,0,1,13,0,0,0,0,32,1,0,Matches
Benji Michel,us USA,"FW,MF",26-068,0.3,13,13,0,0,0,0,0,0,0,0,0,0,7,0,0,Matches
Yusuf Lawal,ng NGA,"FW,MF",25-282,0.3,13,13,0,0,0,0,2,0,0,0,0,0,10,0,1,Matches
Squad Total,,,26.8,15.0,7228,6386,816,227,21,40,294,369,71,40,18,4,5648,26,142,
Opponent Total,,,26.9,15.0,6911,6061,802,217,29,57,300,356,79,42,18,0,5362,48,136,
